Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2022,01,04,21,30,00,96.74053
2022,01,04,22,00,00,96.76822
2022,01,04,22,30,00,96.85194
2022,01,04,23,00,00,97.11389
2022,01,04,23,30,00,97.13903
2022,01,05,00,00,00,97.31436
2022,01,05,00,30,00,97.452
2022,01,05,01,00,00,97.61525
2022,01,05,01,30,00,97.7213
2022,01,05,02,00,00,97.9185
2022,01,05,02,30,00,98.11586
2022,01,05,03,00,00,98.22778
2022,01,05,03,30,00,98.32019
2022,01,05,04,00,00,98.33547
2022,01,05,04,30,00,98.29539
2022,01,05,05,00,00,98.30153
2022,01,05,05,30,00,98.32292
2022,01,05,06,00,00,98.21803
2022,01,05,06,30,00,98.31217
2022,01,05,07,00,00,98.4267
2022,01,05,07,30,00,98.484
2022,01,05,08,00,00,98.51233
2022,01,05,08,30,00,98.5425
2022,01,05,09,00,00,98.44725
2022,01,05,09,30,00,98.21208
2022,01,05,10,00,00,97.97181
2022,01,05,10,30,00,97.64075
2022,01,05,11,00,00,97.53061
2022,01,05,11,30,00,97.5885
2022,01,05,12,00,00,97.66536
2022,01,05,12,30,00,97.85436
2022,01,05,13,00,00,97.9695
2022,01,05,13,30,00,97.95614
2022,01,05,14,00,00,97.91692
2022,01,05,14,30,00,97.81103
2022,01,05,15,00,00,97.70278
2022,01,05,15,30,00,97.69878
2022,01,05,16,00,00,97.69903
2022,01,05,16,30,00,97.5007
2022,01,05,17,00,00,97.42642
2022,01,05,17,30,00,97.34994
2022,01,05,18,00,00,97.32706
2022,01,05,18,30,00,97.32514
2022,01,05,19,00,00,97.29744
2022,01,05,19,30,00,97.31744
2022,01,05,20,00,00,97.2993
2022,01,05,20,30,00,97.32883
2022,01,05,21,00,00,97.48475
2022,01,05,21,30,00,97.55739
2022,01,05,22,00,00,97.46342
2022,01,05,22,30,00,97.46572
2022,01,05,23,00,00,97.52619
2022,01,05,23,30,00,96.80911
2022,01,06,00,00,00,96.27386
2022,01,06,00,30,00,95.47625
2022,01,06,01,00,00,94.00669
2022,01,06,01,30,00,93.24617
2022,01,06,02,00,00,92.85811
2022,01,06,02,30,00,92.59869
2022,01,06,03,00,00,92.0897
2022,01,06,03,30,00,91.82639
2022,01,06,04,00,00,91.72997
2022,01,06,04,30,00,91.43683
2022,01,06,05,00,00,91.53997
2022,01,06,05,30,00,91.35939
2022,01,06,06,00,00,91.55106
2022,01,06,06,30,00,91.62558
2022,01,06,07,00,00,91.82197
2022,01,06,07,30,00,92.19911
2022,01,06,08,00,00,92.42717
2022,01,06,08,30,00,92.31836
2022,01,06,09,00,00,92.09533
2022,01,06,09,30,00,92.24269
2022,01,06,10,00,00,92.71986
2022,01,06,10,30,00,93.02564
2022,01,06,11,00,00,93.18808
2022,01,06,11,30,00,93.36744
2022,01,06,12,00,00,93.55019
2022,01,06,12,30,00,93.96931
2022,01,06,13,00,00,94.03233
2022,01,06,13,30,00,93.44489
2022,01,06,14,00,00,93.13625
2022,01,06,14,30,00,92.83075
2022,01,06,15,00,00,92.29494
2022,01,06,15,30,00,92.17844
2022,01,06,16,00,00,91.90739
2022,01,06,16,30,00,91.42928
2022,01,06,17,00,00,91.20614
2022,01,06,17,30,00,90.7785
2022,01,06,18,00,00,90.19603
2022,01,06,18,30,00,90.87661
