Year,Month,Day,Hour,Minute,Second,HYY_META.O3336
2019,07,15,12,30,00,31.112
2019,07,15,13,00,00,31.41
2019,07,15,13,30,00,31.78
2019,07,15,14,00,00,32.292
2019,07,15,14,30,00,32.192
2019,07,15,15,00,00,33.356
2019,07,15,15,30,00,33.402
2019,07,15,16,00,00,33.354
2019,07,15,16,30,00,32.36
2019,07,15,17,00,00,31.298
2019,07,15,17,30,00,30.776
2019,07,15,18,00,00,30.792
2019,07,15,18,30,00,29.348
2019,07,15,19,00,00,28.67
2019,07,15,19,30,00,29.216
2019,07,15,20,00,00,30.184
2019,07,15,20,30,00,30.414
2019,07,15,21,00,00,30.832
2019,07,15,21,30,00,31.526
2019,07,15,22,00,00,32.16
2019,07,15,22,30,00,32.094
2019,07,15,23,00,00,31.378
2019,07,15,23,30,00,30.144
2019,07,16,00,00,00,28.488
2019,07,16,00,30,00,27.426
2019,07,16,01,00,00,27.23
2019,07,16,01,30,00,27.836
2019,07,16,02,00,00,28.434
2019,07,16,02,30,00,29.414
2019,07,16,03,00,00,29.638
2019,07,16,03,30,00,29.288
2019,07,16,04,00,00,28.346
2019,07,16,04,30,00,27.398
2019,07,16,05,00,00,26.484
2019,07,16,05,30,00,27.682
2019,07,16,06,00,00,27.66
2019,07,16,06,30,00,27.124
2019,07,16,07,00,00,27.358
2019,07,16,07,30,00,28.74
2019,07,16,08,00,00,31.142
2019,07,16,08,30,00,33.034
2019,07,16,09,00,00,33.214
2019,07,16,09,30,00,33.014
2019,07,16,10,00,00,33.926
2019,07,16,10,30,00,34.452
2019,07,16,11,00,00,34.718
2019,07,16,11,30,00,35.288
2019,07,16,12,00,00,35.646
2019,07,16,12,30,00,36.334
2019,07,16,13,00,00,35.922
2019,07,16,13,30,00,31.03
2019,07,16,14,00,00,29.024
2019,07,16,14,30,00,31.98
2019,07,16,15,00,00,30.456
2019,07,16,15,30,00,32.478
2019,07,16,16,00,00,31.338
2019,07,16,16,30,00,32.384
2019,07,16,17,00,00,32.566
2019,07,16,17,30,00,33.336
2019,07,16,18,00,00,34.096
2019,07,16,18,30,00,32.124
2019,07,16,19,00,00,32.22
2019,07,16,19,30,00,32.05
2019,07,16,20,00,00,31.088
2019,07,16,20,30,00,30.07
2019,07,16,21,00,00,28.868
2019,07,16,21,30,00,28.59
2019,07,16,22,00,00,28.068
2019,07,16,22,30,00,32.208
2019,07,16,23,00,00,32.31
2019,07,16,23,30,00,30.406
2019,07,17,00,00,00,27.694
2019,07,17,00,30,00,25.664
2019,07,17,01,00,00,23.944
2019,07,17,01,30,00,22.47
2019,07,17,02,00,00,21.368
2019,07,17,02,30,00,20.322
2019,07,17,03,00,00,18.824
2019,07,17,03,30,00,17.562
2019,07,17,04,00,00,15.8
2019,07,17,04,30,00,16.334
2019,07,17,05,00,00,14.248
2019,07,17,05,30,00,14.256
2019,07,17,06,00,00,14.136
2019,07,17,06,30,00,13.628
2019,07,17,07,00,00,13.388
2019,07,17,07,30,00,15.326
2019,07,17,08,00,00,17.268
2019,07,17,08,30,00,16.7
2019,07,17,09,00,00,19.455
2019,07,17,09,30,00,15.295
2019,07,17,10,00,00,17.512
2019,07,17,10,30,00,21.698
2019,07,17,11,00,00,24.14
2019,07,17,11,30,00,30.644
2019,07,17,12,00,00,31.986
2019,07,17,12,30,00,33.208
2019,07,17,13,00,00,35.744
2019,07,17,13,30,00,37.1
2019,07,17,14,00,00,34.014
2019,07,17,14,30,00,35.562
2019,07,17,15,00,00,34.984
2019,07,17,15,30,00,36.146
2019,07,17,16,00,00,32.772
2019,07,17,16,30,00,26.478
2019,07,17,17,00,00,27.816
2019,07,17,17,30,00,27.958
2019,07,17,18,00,00,27.77
2019,07,17,18,30,00,26.04
2019,07,17,19,00,00,25.36
2019,07,17,19,30,00,24.376
2019,07,17,20,00,00,24.214
2019,07,17,20,30,00,24.83
2019,07,17,21,00,00,26.798
2019,07,17,21,30,00,26.924
2019,07,17,22,00,00,26.91
2019,07,17,22,30,00,26.388
2019,07,17,23,00,00,25.404
2019,07,17,23,30,00,25.73
2019,07,18,00,00,00,26.676
2019,07,18,00,30,00,26.29
2019,07,18,01,00,00,24.632
2019,07,18,01,30,00,20.22
2019,07,18,02,00,00,16.74
2019,07,18,02,30,00,14.744
2019,07,18,03,00,00,14.768
2019,07,18,03,30,00,13.128
2019,07,18,04,00,00,10.528
2019,07,18,04,30,00,13.724
2019,07,18,05,00,00,14.244
2019,07,18,05,30,00,13.556
2019,07,18,06,00,00,14.142
2019,07,18,06,30,00,13.648
2019,07,18,07,00,00,17.1
2019,07,18,07,30,00,22.972
2019,07,18,08,00,00,25.226
2019,07,18,08,30,00,25.742
2019,07,18,09,00,00,27.87
2019,07,18,09,30,00,27.534
2019,07,18,10,00,00,29.032
2019,07,18,10,30,00,29.938
2019,07,18,11,00,00,30.7
2019,07,18,11,30,00,31.988
2019,07,18,12,00,00,32.302
2019,07,18,12,30,00,31.39
2019,07,18,13,00,00,32.284
2019,07,18,13,30,00,32.354
2019,07,18,14,00,00,33.312
2019,07,18,14,30,00,32.992
2019,07,18,15,00,00,33.296
2019,07,18,15,30,00,32.918
2019,07,18,16,00,00,32.536
2019,07,18,16,30,00,32.84
2019,07,18,17,00,00,32.104
2019,07,18,17,30,00,31.582
2019,07,18,18,00,00,31.742
2019,07,18,18,30,00,31.684
2019,07,18,19,00,00,31.202
2019,07,18,19,30,00,31.288
2019,07,18,20,00,00,30.634
2019,07,18,20,30,00,29.568
2019,07,18,21,00,00,28.706
2019,07,18,21,30,00,29.158
2019,07,18,22,00,00,28.5
2019,07,18,22,30,00,28.018
2019,07,18,23,00,00,28.254
2019,07,18,23,30,00,27.72
2019,07,19,00,00,00,26.106
2019,07,19,00,30,00,23.738
2019,07,19,01,00,00,22.734
2019,07,19,01,30,00,22.364
2019,07,19,02,00,00,22.792
2019,07,19,02,30,00,22.93
2019,07,19,03,00,00,23.118
2019,07,19,03,30,00,22.99
2019,07,19,04,00,00,22.43
2019,07,19,04,30,00,22.032
2019,07,19,05,00,00,20.92
2019,07,19,05,30,00,20.796
2019,07,19,06,00,00,19.572
2019,07,19,06,30,00,18.594
2019,07,19,07,00,00,19.442
2019,07,19,07,30,00,20.686
2019,07,19,08,00,00,24.076
2019,07,19,08,30,00,26.692
2019,07,19,09,00,00,27.37
2019,07,19,09,30,00,28.232
2019,07,19,10,00,00,29.368
2019,07,19,10,30,00,30.922
2019,07,19,11,00,00,31.738
2019,07,19,11,30,00,32.854
2019,07,19,12,00,00,33.036
2019,07,19,12,30,00,33.39
2019,07,19,13,00,00,33.67
2019,07,19,13,30,00,33.97
2019,07,19,14,00,00,34.688
2019,07,19,14,30,00,34.936
2019,07,19,15,00,00,34.96
2019,07,19,15,30,00,35.184
2019,07,19,16,00,00,35.242
2019,07,19,16,30,00,35.178
2019,07,19,17,00,00,35.358
2019,07,19,17,30,00,36.306
2019,07,19,18,00,00,35.494
2019,07,19,18,30,00,34.638
2019,07,19,19,00,00,34.092
2019,07,19,19,30,00,33.77
2019,07,19,20,00,00,33.172
2019,07,19,20,30,00,32.654
2019,07,19,21,00,00,32.722
2019,07,19,21,30,00,32.878
2019,07,19,22,00,00,32.694
2019,07,19,22,30,00,31.116
2019,07,19,23,00,00,30.756
2019,07,19,23,30,00,30
2019,07,20,00,00,00,29.814
2019,07,20,00,30,00,28.842
2019,07,20,01,00,00,27.524
2019,07,20,01,30,00,26.48
2019,07,20,02,00,00,25.764
2019,07,20,02,30,00,25.34
2019,07,20,03,00,00,24.932
2019,07,20,03,30,00,24.34
2019,07,20,04,00,00,23.098
2019,07,20,04,30,00,22.642
2019,07,20,05,00,00,21.914
2019,07,20,05,30,00,20.518
2019,07,20,06,00,00,19.284
2019,07,20,06,30,00,18.76
2019,07,20,07,00,00,19.916
2019,07,20,07,30,00,20.46
2019,07,20,08,00,00,21.496
2019,07,20,08,30,00,24.582
2019,07,20,09,00,00,27.296
2019,07,20,09,30,00,27.628
2019,07,20,10,00,00,27.656
2019,07,20,10,30,00,28.61
2019,07,20,11,00,00,29.674
2019,07,20,11,30,00,30.036
2019,07,20,12,00,00,30.9
2019,07,20,12,30,00,30.32
2019,07,20,13,00,00,31.122
2019,07,20,13,30,00,30.936
2019,07,20,14,00,00,30.87
2019,07,20,14,30,00,30.526
2019,07,20,15,00,00,30.56
2019,07,20,15,30,00,29.784
2019,07,20,16,00,00,30.158
2019,07,20,16,30,00,30.484
2019,07,20,17,00,00,30.402
2019,07,20,17,30,00,31.038
2019,07,20,18,00,00,30.724
2019,07,20,18,30,00,31.776
2019,07,20,19,00,00,31.66
2019,07,20,19,30,00,31.868
2019,07,20,20,00,00,31.334
2019,07,20,20,30,00,31.128
2019,07,20,21,00,00,31.788
2019,07,20,21,30,00,31.326
2019,07,20,22,00,00,31.692
2019,07,20,22,30,00,31.978
2019,07,20,23,00,00,32
2019,07,20,23,30,00,31.45
2019,07,21,00,00,00,30.868
2019,07,21,00,30,00,30.986
2019,07,21,01,00,00,30.674
2019,07,21,01,30,00,30.622
2019,07,21,02,00,00,30.234
2019,07,21,02,30,00,31.326
2019,07,21,03,00,00,31.68
2019,07,21,03,30,00,31.812
2019,07,21,04,00,00,31.498
2019,07,21,04,30,00,31.56
2019,07,21,05,00,00,31.398
2019,07,21,05,30,00,30.476
2019,07,21,06,00,00,29.678
2019,07,21,06,30,00,27.728
2019,07,21,07,00,00,26.786
2019,07,21,07,30,00,28.884
2019,07,21,08,00,00,30.356
2019,07,21,08,30,00,30.608
2019,07,21,09,00,00,30.336
2019,07,21,09,30,00,30.594
2019,07,21,10,00,00,32.59
2019,07,21,10,30,00,32.91
2019,07,21,11,00,00,32.28
2019,07,21,11,30,00,33.242
2019,07,21,12,00,00,34.012
2019,07,21,12,30,00,34.702
2019,07,21,13,00,00,34.392
2019,07,21,13,30,00,34.724
2019,07,21,14,00,00,34.218
2019,07,21,14,30,00,34.254
2019,07,21,15,00,00,34.67
2019,07,21,15,30,00,34.858
2019,07,21,16,00,00,34.434
2019,07,21,16,30,00,34.738
2019,07,21,17,00,00,35.046
2019,07,21,17,30,00,34.512
2019,07,21,18,00,00,35.152
2019,07,21,18,30,00,35.318
2019,07,21,19,00,00,34.828
2019,07,21,19,30,00,33.06
2019,07,21,20,00,00,31.978
2019,07,21,20,30,00,30.334
2019,07,21,21,00,00,29.51
2019,07,21,21,30,00,29.73
2019,07,21,22,00,00,30.208
2019,07,21,22,30,00,30.18
2019,07,21,23,00,00,29.806
2019,07,21,23,30,00,29.25
2019,07,22,00,00,00,28.848
2019,07,22,00,30,00,26.582
2019,07,22,01,00,00,27.428
2019,07,22,01,30,00,25.402
2019,07,22,02,00,00,24.782
2019,07,22,02,30,00,26.08
2019,07,22,03,00,00,25.686
2019,07,22,03,30,00,25.874
2019,07,22,04,00,00,25.122
2019,07,22,04,30,00,27.306
2019,07,22,05,00,00,28.43
2019,07,22,05,30,00,30.09
2019,07,22,06,00,00,24.988
2019,07,22,06,30,00,27.434
2019,07,22,07,00,00,27.936
2019,07,22,07,30,00,31.724
2019,07,22,08,00,00,30.994
2019,07,22,08,30,00,32.41
2019,07,22,09,00,00,32.89
2019,07,22,09,30,00,34.052
2019,07,22,10,00,00,33.596
2019,07,22,10,30,00,35
2019,07,22,11,00,00,35.584
2019,07,22,11,30,00,36.062
2019,07,22,12,00,00,37.14
2019,07,22,12,30,00,37.542
2019,07,22,13,00,00,38.3
2019,07,22,13,30,00,38.494
2019,07,22,14,00,00,38.608
2019,07,22,14,30,00,39.55
2019,07,22,15,00,00,39.842
2019,07,22,15,30,00,40.096
2019,07,22,16,00,00,40.322
2019,07,22,16,30,00,39.948
2019,07,22,17,00,00,39.068
2019,07,22,17,30,00,37.116
2019,07,22,18,00,00,36.42
2019,07,22,18,30,00,38.03
2019,07,22,19,00,00,37.084
2019,07,22,19,30,00,36.196
2019,07,22,20,00,00,34.914
2019,07,22,20,30,00,34.608
2019,07,22,21,00,00,33.298
2019,07,22,21,30,00,31.978
2019,07,22,22,00,00,31.756
2019,07,22,22,30,00,32.51
2019,07,22,23,00,00,30.706
2019,07,22,23,30,00,30.72
2019,07,23,00,00,00,30.796
2019,07,23,00,30,00,31.992
2019,07,23,01,00,00,34.064
2019,07,23,01,30,00,32.094
2019,07,23,02,00,00,31.344
2019,07,23,02,30,00,34.37
2019,07,23,03,00,00,30.47
2019,07,23,03,30,00,29.36
2019,07,23,04,00,00,29.618
2019,07,23,04,30,00,29.464
2019,07,23,05,00,00,28.918
2019,07,23,05,30,00,34.488
2019,07,23,06,00,00,36.212
2019,07,23,06,30,00,37.184
2019,07,23,07,00,00,34.186
2019,07,23,07,30,00,32.784
2019,07,23,08,00,00,35.786
2019,07,23,08,30,00,38.59
2019,07,23,09,00,00,37.596
2019,07,23,09,30,00,37.596
2019,07,23,10,00,00,37.818
2019,07,23,10,30,00,34.906
2019,07,23,11,00,00,35.062
2019,07,23,11,30,00,34.914
2019,07,23,12,00,00,35.262
2019,07,23,12,30,00,34.192
2019,07,23,13,00,00,35.778
2019,07,23,13,30,00,35.182
2019,07,23,14,00,00,36.134
2019,07,23,14,30,00,37.29
2019,07,23,15,00,00,34.9
2019,07,23,15,30,00,38.036
2019,07,23,16,00,00,42.706
2019,07,23,16,30,00,38.75
2019,07,23,17,00,00,31.594
2019,07,23,17,30,00,31.892
2019,07,23,18,00,00,31.408
2019,07,23,18,30,00,31.384
2019,07,23,19,00,00,33.316
2019,07,23,19,30,00,36.234
2019,07,23,20,00,00,31.058
2019,07,23,20,30,00,33.098
2019,07,23,21,00,00,36.536
2019,07,23,21,30,00,37.556
2019,07,23,22,00,00,37.26
2019,07,23,22,30,00,36.788
2019,07,23,23,00,00,36.716
2019,07,23,23,30,00,35.85
2019,07,24,00,00,00,34.056
2019,07,24,00,30,00,33.166
2019,07,24,01,00,00,34.112
2019,07,24,01,30,00,33.878
2019,07,24,02,00,00,32.93
2019,07,24,02,30,00,31.82
2019,07,24,03,00,00,29.038
2019,07,24,03,30,00,26.472
2019,07,24,04,00,00,23.742
2019,07,24,04,30,00,21.618
2019,07,24,05,00,00,20.086
2019,07,24,05,30,00,19.682
2019,07,24,06,00,00,21.042
2019,07,24,06,30,00,23.124
2019,07,24,07,00,00,26.212
2019,07,24,07,30,00,27.61
2019,07,24,08,00,00,30.524
2019,07,24,08,30,00,33.586
2019,07,24,09,00,00,35.204
2019,07,24,09,30,00,35.94
2019,07,24,10,00,00,38.392
2019,07,24,10,30,00,40.29
2019,07,24,11,00,00,38.63
2019,07,24,11,30,00,36.89
2019,07,24,12,00,00,36.954
2019,07,24,12,30,00,36.706
2019,07,24,13,00,00,37.042
2019,07,24,13,30,00,37.94
2019,07,24,14,00,00,38.548
2019,07,24,14,30,00,39.074
2019,07,24,15,00,00,39.444
2019,07,24,15,30,00,40.186
2019,07,24,16,00,00,39.858
2019,07,24,16,30,00,40.408
2019,07,24,17,00,00,40.788
2019,07,24,17,30,00,40.12
2019,07,24,18,00,00,39.538
2019,07,24,18,30,00,38.808
2019,07,24,19,00,00,38.08
2019,07,24,19,30,00,37.364
2019,07,24,20,00,00,36.676
2019,07,24,20,30,00,36.692
2019,07,24,21,00,00,37.28
2019,07,24,21,30,00,36.506
2019,07,24,22,00,00,34.298
2019,07,24,22,30,00,31.46
2019,07,24,23,00,00,30.612
2019,07,24,23,30,00,29.958
2019,07,25,00,00,00,29.552
2019,07,25,00,30,00,29.018
2019,07,25,01,00,00,28.32
2019,07,25,01,30,00,27.66
2019,07,25,02,00,00,27.54
2019,07,25,02,30,00,27.12
2019,07,25,03,00,00,27.444
2019,07,25,03,30,00,26.856
2019,07,25,04,00,00,26.032
2019,07,25,04,30,00,24.412
2019,07,25,05,00,00,24.456
2019,07,25,05,30,00,23.982
2019,07,25,06,00,00,25.23
2019,07,25,06,30,00,25.81
2019,07,25,07,00,00,27.158
2019,07,25,07,30,00,27.07
2019,07,25,08,00,00,28.18
2019,07,25,08,30,00,28.546
2019,07,25,09,00,00,28.518
2019,07,25,09,30,00,28.86
2019,07,25,10,00,00,30.062
2019,07,25,10,30,00,31.252
2019,07,25,11,00,00,31.144
2019,07,25,11,30,00,32.63
2019,07,25,12,00,00,32.936
2019,07,25,12,30,00,32.512
2019,07,25,13,00,00,32.984
2019,07,25,13,30,00,32.644
2019,07,25,14,00,00,32.154
2019,07,25,14,30,00,31.99
2019,07,25,15,00,00,32.404
2019,07,25,15,30,00,34.238
2019,07,25,16,00,00,36.012
2019,07,25,16,30,00,35.382
2019,07,25,17,00,00,34.668
2019,07,25,17,30,00,33.554
2019,07,25,18,00,00,35.03
2019,07,25,18,30,00,37.026
2019,07,25,19,00,00,33.486
2019,07,25,19,30,00,31.092
2019,07,25,20,00,00,31.906
2019,07,25,20,30,00,32.468
2019,07,25,21,00,00,31.982
2019,07,25,21,30,00,32.914
2019,07,25,22,00,00,31.722
2019,07,25,22,30,00,26.964
2019,07,25,23,00,00,28.012
2019,07,25,23,30,00,29.498
2019,07,26,00,00,00,27.656
2019,07,26,00,30,00,30.764
2019,07,26,01,00,00,31.106
2019,07,26,01,30,00,31.418
2019,07,26,02,00,00,31.538
2019,07,26,02,30,00,31.686
2019,07,26,03,00,00,30.754
2019,07,26,03,30,00,30.336
2019,07,26,04,00,00,29.848
2019,07,26,04,30,00,29.972
2019,07,26,05,00,00,28.548
2019,07,26,05,30,00,28.408
2019,07,26,06,00,00,27.52
2019,07,26,06,30,00,26.316
2019,07,26,07,00,00,26.698
2019,07,26,07,30,00,27.136
2019,07,26,08,00,00,28.096
2019,07,26,08,30,00,33.086
2019,07,26,09,00,00,34.74
2019,07,26,09,30,00,37.204
2019,07,26,10,00,00,39.326
2019,07,26,10,30,00,39.814
2019,07,26,11,00,00,40.374
2019,07,26,11,30,00,40.94
2019,07,26,12,00,00,40.112
2019,07,26,12,30,00,41.572
2019,07,26,13,00,00,41.482
2019,07,26,13,30,00,41.116
2019,07,26,14,00,00,43.118
2019,07,26,14,30,00,42.95
2019,07,26,15,00,00,43.764
2019,07,26,15,30,00,44.852
2019,07,26,16,00,00,45.852
2019,07,26,16,30,00,46.194
2019,07,26,17,00,00,45.922
2019,07,26,17,30,00,45.592
2019,07,26,18,00,00,46.224
2019,07,26,18,30,00,46.0625
2019,07,26,19,00,00,46.372
2019,07,26,19,30,00,46.188
2019,07,26,20,00,00,46.856
2019,07,26,20,30,00,46.87
2019,07,26,21,00,00,47.558
2019,07,26,21,30,00,47.382
2019,07,26,22,00,00,47.172
2019,07,26,22,30,00,47.118
2019,07,26,23,00,00,47.15
2019,07,26,23,30,00,46.484
2019,07,27,00,00,00,46.74
2019,07,27,00,30,00,46.56
2019,07,27,01,00,00,46.604
2019,07,27,01,30,00,46.532
2019,07,27,02,00,00,46.666
2019,07,27,02,30,00,46.638
2019,07,27,03,00,00,46.65
2019,07,27,03,30,00,46.534
2019,07,27,04,00,00,46.904
2019,07,27,04,30,00,46.646
2019,07,27,05,00,00,45.522
2019,07,27,05,30,00,43.276
2019,07,27,06,00,00,39.796
2019,07,27,06,30,00,40.616
2019,07,27,07,00,00,42.384
2019,07,27,07,30,00,42.178
2019,07,27,08,00,00,41.364
2019,07,27,08,30,00,41.204
2019,07,27,09,00,00,42.668
2019,07,27,09,30,00,43.434
2019,07,27,10,00,00,43.982
2019,07,27,10,30,00,45.604
2019,07,27,11,00,00,44.844
2019,07,27,11,30,00,45.046
2019,07,27,12,00,00,45.51
2019,07,27,12,30,00,44.128
2019,07,27,13,00,00,43.652
2019,07,27,13,30,00,43.292
2019,07,27,14,00,00,42.632
2019,07,27,14,30,00,42.044
2019,07,27,15,00,00,42.374
2019,07,27,15,30,00,42.61
2019,07,27,16,00,00,41.074
2019,07,27,16,30,00,40.64
2019,07,27,17,00,00,39.996
2019,07,27,17,30,00,40.34
2019,07,27,18,00,00,40.288
2019,07,27,18,30,00,39.182
2019,07,27,19,00,00,38.354
2019,07,27,19,30,00,37.794
2019,07,27,20,00,00,37.568
2019,07,27,20,30,00,38.596
2019,07,27,21,00,00,38.858
2019,07,27,21,30,00,38.986
2019,07,27,22,00,00,37.592
2019,07,27,22,30,00,32.936
2019,07,27,23,00,00,31.274
2019,07,27,23,30,00,30.106
2019,07,28,00,00,00,30.064
2019,07,28,00,30,00,31.326
2019,07,28,01,00,00,31.822
2019,07,28,01,30,00,32.228
2019,07,28,02,00,00,32.728
2019,07,28,02,30,00,33.142
2019,07,28,03,00,00,33.232
2019,07,28,03,30,00,33.172
2019,07,28,04,00,00,32.2
2019,07,28,04,30,00,31.504
2019,07,28,05,00,00,29.972
2019,07,28,05,30,00,28.118
2019,07,28,06,00,00,27.21
2019,07,28,06,30,00,26.29
2019,07,28,07,00,00,25.384
2019,07,28,07,30,00,24.882
2019,07,28,08,00,00,25.038
2019,07,28,08,30,00,25.112
2019,07,28,09,00,00,25.948
2019,07,28,09,30,00,27.33
2019,07,28,10,00,00,27.616
2019,07,28,10,30,00,28.214
2019,07,28,11,00,00,28.87
2019,07,28,11,30,00,30.056
2019,07,28,12,00,00,29.346
2019,07,28,12,30,00,29.814
2019,07,28,13,00,00,31.454
2019,07,28,13,30,00,33.466
2019,07,28,14,00,00,32.28
2019,07,28,14,30,00,32.49
2019,07,28,15,00,00,33.312
2019,07,28,15,30,00,32.966
2019,07,28,16,00,00,31.688
2019,07,28,16,30,00,31.098
2019,07,28,17,00,00,30.012
2019,07,28,17,30,00,31.298
2019,07,28,18,00,00,32.576
2019,07,28,18,30,00,33.45
2019,07,28,19,00,00,33.762
2019,07,28,19,30,00,34.556
2019,07,28,20,00,00,34.382
2019,07,28,20,30,00,32.852
2019,07,28,21,00,00,32.96
2019,07,28,21,30,00,32.84
2019,07,28,22,00,00,32.502
2019,07,28,22,30,00,31.882
2019,07,28,23,00,00,31.18
2019,07,28,23,30,00,30.324
2019,07,29,00,00,00,29.718
2019,07,29,00,30,00,29.282
2019,07,29,01,00,00,29.136
2019,07,29,01,30,00,28.996
2019,07,29,02,00,00,28.178
2019,07,29,02,30,00,27.868
2019,07,29,03,00,00,27.448
2019,07,29,03,30,00,26.76
2019,07,29,04,00,00,26.708
2019,07,29,04,30,00,25.71
2019,07,29,05,00,00,24.948
2019,07,29,05,30,00,24.794
2019,07,29,06,00,00,24.09
2019,07,29,06,30,00,24.114
2019,07,29,07,00,00,25.024
2019,07,29,07,30,00,26.198
2019,07,29,08,00,00,26.094
2019,07,29,08,30,00,27.292
2019,07,29,09,00,00,27.146
2019,07,29,09,30,00,27.886
2019,07,29,10,00,00,28.828
2019,07,29,10,30,00,30.22
2019,07,29,11,00,00,32.672
2019,07,29,11,30,00,32.248
2019,07,29,12,00,00,31.78
2019,07,29,12,30,00,31.598
2019,07,29,13,00,00,31.374
2019,07,29,13,30,00,30.702
2019,07,29,14,00,00,30.004
2019,07,29,14,30,00,30.696
2019,07,29,15,00,00,31.696
2019,07,29,15,30,00,31.804
2019,07,29,16,00,00,31.644
2019,07,29,16,30,00,32.006
2019,07,29,17,00,00,32.78
2019,07,29,17,30,00,31.93
2019,07,29,18,00,00,30.994
2019,07,29,18,30,00,29.584
2019,07,29,19,00,00,29.61
2019,07,29,19,30,00,29.954
2019,07,29,20,00,00,29.58
2019,07,29,20,30,00,29.64
2019,07,29,21,00,00,28.462
2019,07,29,21,30,00,27.35
2019,07,29,22,00,00,26.554
2019,07,29,22,30,00,27.156
2019,07,29,23,00,00,26.95
2019,07,29,23,30,00,26.51
2019,07,30,00,00,00,25.762
2019,07,30,00,30,00,24.882
2019,07,30,01,00,00,23.932
2019,07,30,01,30,00,23.568
2019,07,30,02,00,00,22.976
2019,07,30,02,30,00,22.082
2019,07,30,03,00,00,21.53
2019,07,30,03,30,00,20.784
2019,07,30,04,00,00,20.612
2019,07,30,04,30,00,20.38
2019,07,30,05,00,00,19.872
2019,07,30,05,30,00,19.166
2019,07,30,06,00,00,18.69
2019,07,30,06,30,00,18.754
2019,07,30,07,00,00,19.314
2019,07,30,07,30,00,19.818
2019,07,30,08,00,00,20.17
2019,07,30,08,30,00,22.24
2019,07,30,09,00,00,22.368
2019,07,30,09,30,00,23.91
2019,07,30,10,00,00,23.784
2019,07,30,10,30,00,25.56
2019,07,30,11,00,00,26.284
2019,07,30,11,30,00,27.034
2019,07,30,12,00,00,28.092
2019,07,30,12,30,00,28.974
2019,07,30,13,00,00,29.528
2019,07,30,13,30,00,28.908
2019,07,30,14,00,00,28.566
2019,07,30,14,30,00,28.742
2019,07,30,15,00,00,28.108
2019,07,30,15,30,00,28.168
2019,07,30,16,00,00,29.44
2019,07,30,16,30,00,28.424
2019,07,30,17,00,00,29.556
2019,07,30,17,30,00,28.302
2019,07,30,18,00,00,27.096
2019,07,30,18,30,00,26.834
2019,07,30,19,00,00,26.358
2019,07,30,19,30,00,25.788
2019,07,30,20,00,00,24.67
2019,07,30,20,30,00,24.608
2019,07,30,21,00,00,24.96
2019,07,30,21,30,00,24.7
2019,07,30,22,00,00,24.106
2019,07,30,22,30,00,23.88
2019,07,30,23,00,00,24.128
2019,07,30,23,30,00,23.826
2019,07,31,00,00,00,23.422
2019,07,31,00,30,00,22.504
2019,07,31,01,00,00,21.918
2019,07,31,01,30,00,21.756
2019,07,31,02,00,00,21.21
2019,07,31,02,30,00,20.88
2019,07,31,03,00,00,20.574
2019,07,31,03,30,00,20.632
2019,07,31,04,00,00,21.032
2019,07,31,04,30,00,20.804
2019,07,31,05,00,00,21.544
2019,07,31,05,30,00,21.862
2019,07,31,06,00,00,21.744
2019,07,31,06,30,00,21.964
2019,07,31,07,00,00,21.896
2019,07,31,07,30,00,21.66
2019,07,31,08,00,00,21.432
2019,07,31,08,30,00,21.792
2019,07,31,09,00,00,21.43
2019,07,31,09,30,00,21.708
2019,07,31,10,00,00,22.018
2019,07,31,10,30,00,23.072
2019,07,31,11,00,00,25.054
2019,07,31,11,30,00,25.88
2019,07,31,12,00,00,26.034
2019,07,31,12,30,00,25.96
2019,07,31,13,00,00,26.064
2019,07,31,13,30,00,26.77
2019,07,31,14,00,00,27.458
2019,07,31,14,30,00,27.698
2019,07,31,15,00,00,27.206
2019,07,31,15,30,00,27.028
2019,07,31,16,00,00,27.182
2019,07,31,16,30,00,25.716
2019,07,31,17,00,00,25.188
2019,07,31,17,30,00,26.126
2019,07,31,18,00,00,27.485
2019,07,31,18,30,00,27.578
2019,07,31,19,00,00,26.552
2019,07,31,19,30,00,25.964
2019,07,31,20,00,00,24.558
2019,07,31,20,30,00,24.408
2019,07,31,21,00,00,24.178
2019,07,31,21,30,00,24.106
2019,07,31,22,00,00,23.786
2019,07,31,22,30,00,23.814
2019,07,31,23,00,00,23.05
2019,07,31,23,30,00,22.914
2019,08,01,00,00,00,23.02
2019,08,01,00,30,00,23.31
2019,08,01,01,00,00,23.68
2019,08,01,01,30,00,23.928
2019,08,01,02,00,00,22.686
2019,08,01,02,30,00,21.044
2019,08,01,03,00,00,21.062
2019,08,01,03,30,00,20.506
2019,08,01,04,00,00,20.488
2019,08,01,04,30,00,20.058
2019,08,01,05,00,00,19.916
2019,08,01,05,30,00,19.168
2019,08,01,06,00,00,18.484
2019,08,01,06,30,00,20.046
2019,08,01,07,00,00,19.956
2019,08,01,07,30,00,20.92
2019,08,01,08,00,00,22.606
2019,08,01,08,30,00,25.022
2019,08,01,09,00,00,27.578
2019,08,01,09,30,00,27.754
2019,08,01,10,00,00,27.916
2019,08,01,10,30,00,28.87
2019,08,01,11,00,00,28.678
2019,08,01,11,30,00,27.662
2019,08,01,12,00,00,28.896
2019,08,01,12,30,00,29.738
2019,08,01,13,00,00,29.09
2019,08,01,13,30,00,29.216
2019,08,01,14,00,00,29.746
2019,08,01,14,30,00,29.876
2019,08,01,15,00,00,30.19
