Year,Month,Day,Hour,Minute,Second,HYY_META.Pamb0
2018,05,11,19,00,00,1003.91733
2018,05,11,19,30,00,1003.95533
2018,05,11,20,00,00,1003.99933
2018,05,11,20,30,00,1004.16933
2018,05,11,21,00,00,1004.35367
2018,05,11,21,30,00,1004.554
2018,05,11,22,00,00,1004.803
2018,05,11,22,30,00,1004.98467
2018,05,11,23,00,00,1005.07467
2018,05,11,23,30,00,1005.08933
2018,05,12,00,00,00,1005.11333
2018,05,12,00,30,00,1005.21733
2018,05,12,01,00,00,1005.16033
2018,05,12,01,30,00,1005.163
2018,05,12,02,00,00,1005.16633
2018,05,12,02,30,00,1005.20333
2018,05,12,03,00,00,1005.22
2018,05,12,03,30,00,1005.32933
2018,05,12,04,00,00,1005.36967
2018,05,12,04,30,00,1005.43067
2018,05,12,05,00,00,1005.67533
2018,05,12,05,30,00,1005.72767
2018,05,12,06,00,00,1005.736
2018,05,12,06,30,00,1005.63467
2018,05,12,07,00,00,1005.66033
2018,05,12,07,30,00,1005.76067
2018,05,12,08,00,00,1005.78733
2018,05,12,08,30,00,1005.81233
2018,05,12,09,00,00,1005.83367
2018,05,12,09,30,00,1005.76433
2018,05,12,10,00,00,1005.68467
2018,05,12,10,30,00,1005.70233
2018,05,12,11,00,00,1005.566
2018,05,12,11,30,00,1005.39267
2018,05,12,12,00,00,1005.22567
2018,05,12,12,30,00,1005.18167
2018,05,12,13,00,00,1005.125
2018,05,12,13,30,00,1005.017
2018,05,12,14,00,00,1004.911
2018,05,12,14,30,00,1004.87767
2018,05,12,15,00,00,1004.756
2018,05,12,15,30,00,1004.48367
2018,05,12,16,00,00,1004.31867
2018,05,12,16,30,00,1004.17067
2018,05,12,17,00,00,1004.01067
2018,05,12,17,30,00,1003.90233
2018,05,12,18,00,00,1003.91
2018,05,12,18,30,00,1003.857
2018,05,12,19,00,00,1003.79167
2018,05,12,19,30,00,1003.876
2018,05,12,20,00,00,1003.86667
2018,05,12,20,30,00,1003.94667
2018,05,12,21,00,00,1004.003
2018,05,12,21,30,00,1004.146
2018,05,12,22,00,00,1004.20733
2018,05,12,22,30,00,1004.23767
2018,05,12,23,00,00,1004.295
2018,05,12,23,30,00,1004.325
2018,05,13,00,00,00,1004.37033
2018,05,13,00,30,00,1004.452
2018,05,13,01,00,00,1004.52433
2018,05,13,01,30,00,1004.68233
2018,05,13,02,00,00,1004.72333
2018,05,13,02,30,00,1004.84933
2018,05,13,03,00,00,1004.87733
2018,05,13,03,30,00,1004.874
2018,05,13,04,00,00,1004.94933
2018,05,13,04,30,00,1004.92467
2018,05,13,05,00,00,1005.07567
2018,05,13,05,30,00,1005.07467
2018,05,13,06,00,00,1005.07967
2018,05,13,06,30,00,1005.16333
2018,05,13,07,00,00,1005.23833
2018,05,13,07,30,00,1005.19533
2018,05,13,08,00,00,1005.23233
2018,05,13,08,30,00,1005.26367
2018,05,13,09,00,00,1005.176
2018,05,13,09,30,00,1005.12433
2018,05,13,10,00,00,1005.103
2018,05,13,10,30,00,1005.03167
2018,05,13,11,00,00,1005.01533
2018,05,13,11,30,00,1004.93133
2018,05,13,12,00,00,1004.80067
2018,05,13,12,30,00,1004.61267
2018,05,13,13,00,00,1004.49533
2018,05,13,13,30,00,1004.35533
2018,05,13,14,00,00,1004.30933
2018,05,13,14,30,00,1004.123
2018,05,13,15,00,00,1003.978
2018,05,13,15,30,00,1003.88533
2018,05,13,16,00,00,1003.70933
2018,05,13,16,30,00,1003.606
2018,05,13,17,00,00,1003.49167
2018,05,13,17,30,00,1003.40567
2018,05,13,18,00,00,1003.38033
2018,05,13,18,30,00,1003.31633
2018,05,13,19,00,00,1003.32867
2018,05,13,19,30,00,1003.27867
2018,05,13,20,00,00,1003.30367
2018,05,13,20,30,00,1003.38167
2018,05,13,21,00,00,1003.518
2018,05,13,21,30,00,1003.57533
2018,05,13,22,00,00,1003.65433
2018,05,13,22,30,00,1003.72867
2018,05,13,23,00,00,1003.759
2018,05,13,23,30,00,1003.90067
2018,05,14,00,00,00,1003.94167
2018,05,14,00,30,00,1003.90033
2018,05,14,01,00,00,1003.97833
2018,05,14,01,30,00,1003.97733
2018,05,14,02,00,00,1004.01033
2018,05,14,02,30,00,1004.03
2018,05,14,03,00,00,1004.021
2018,05,14,03,30,00,1004.01867
2018,05,14,04,00,00,1004.011
2018,05,14,04,30,00,1004.00767
2018,05,14,05,00,00,1004.05167
2018,05,14,05,30,00,1004.12433
2018,05,14,06,00,00,1004.209
2018,05,14,06,30,00,1004.18167
2018,05,14,07,00,00,1004.16233
2018,05,14,07,30,00,1004.25067
2018,05,14,08,00,00,1004.244
2018,05,14,08,30,00,1004.209
2018,05,14,09,00,00,1004.12467
2018,05,14,09,30,00,1004.096
2018,05,14,10,00,00,1004.09667
2018,05,14,10,30,00,1003.992
2018,05,14,11,00,00,1003.83667
2018,05,14,11,30,00,1003.70133
2018,05,14,12,00,00,1003.59333
2018,05,14,12,30,00,1003.36833
2018,05,14,13,00,00,1003.207
2018,05,14,13,30,00,1003.07767
2018,05,14,14,00,00,1002.956
2018,05,14,14,30,00,1002.722
2018,05,14,15,00,00,1002.53967
2018,05,14,15,30,00,1002.443
2018,05,14,16,00,00,1002.229
2018,05,14,16,30,00,1002.06233
2018,05,14,17,00,00,1001.96867
2018,05,14,17,30,00,1001.779
2018,05,14,18,00,00,1001.62067
2018,05,14,18,30,00,1001.439
2018,05,14,19,00,00,1001.29033
2018,05,14,19,30,00,1001.27
2018,05,14,20,00,00,1001.30967
2018,05,14,20,30,00,1001.29333
2018,05,14,21,00,00,1001.37933
2018,05,14,21,30,00,1001.56533
2018,05,14,22,00,00,1001.66
2018,05,14,22,30,00,1001.65967
2018,05,14,23,00,00,1001.63367
2018,05,14,23,30,00,1001.65033
2018,05,15,00,00,00,1001.72467
2018,05,15,00,30,00,1001.736
2018,05,15,01,00,00,1001.72433
2018,05,15,01,30,00,1001.66667
2018,05,15,02,00,00,1001.65333
2018,05,15,02,30,00,1001.65367
2018,05,15,03,00,00,1001.70433
2018,05,15,03,30,00,1001.67633
2018,05,15,04,00,00,1001.59133
2018,05,15,04,30,00,1001.51133
2018,05,15,05,00,00,1001.45667
2018,05,15,05,30,00,1001.37567
2018,05,15,06,00,00,1001.18867
2018,05,15,06,30,00,1001.12933
2018,05,15,07,00,00,1001.14267
2018,05,15,07,30,00,1001.07367
2018,05,15,08,00,00,1001.03867
2018,05,15,08,30,00,1001.04433
2018,05,15,09,00,00,1000.97833
2018,05,15,09,30,00,1000.95767
2018,05,15,10,00,00,1000.94167
2018,05,15,10,30,00,1000.91033
2018,05,15,11,00,00,1000.81333
2018,05,15,11,30,00,1000.68067
2018,05,15,12,00,00,1000.48467
2018,05,15,12,30,00,1000.33367
2018,05,15,13,00,00,1000.061
2018,05,15,13,30,00,999.84033
2018,05,15,14,00,00,999.643
2018,05,15,14,30,00,999.44
2018,05,15,15,00,00,999.272
2018,05,15,15,30,00,998.97833
2018,05,15,16,00,00,998.69767
2018,05,15,16,30,00,998.46033
2018,05,15,17,00,00,998.20533
2018,05,15,17,30,00,998.05133
2018,05,15,18,00,00,997.86233
2018,05,15,18,30,00,997.649
2018,05,15,19,00,00,997.52267
2018,05,15,19,30,00,997.463
2018,05,15,20,00,00,997.47167
2018,05,15,20,30,00,997.50167
2018,05,15,21,00,00,997.478
2018,05,15,21,30,00,997.55467
2018,05,15,22,00,00,997.57567
2018,05,15,22,30,00,997.473
2018,05,15,23,00,00,997.40533
2018,05,15,23,30,00,997.38033
2018,05,16,00,00,00,997.25
2018,05,16,00,30,00,997.138
2018,05,16,01,00,00,997.055
2018,05,16,01,30,00,996.98133
2018,05,16,02,00,00,996.94
2018,05,16,02,30,00,996.81067
2018,05,16,03,00,00,996.64633
2018,05,16,03,30,00,996.50667
2018,05,16,04,00,00,996.409
2018,05,16,04,30,00,996.28467
2018,05,16,05,00,00,996.247
2018,05,16,05,30,00,996.03933
2018,05,16,06,00,00,995.91933
2018,05,16,06,30,00,995.769
2018,05,16,07,00,00,995.708
2018,05,16,07,30,00,995.65567
2018,05,16,08,00,00,995.68867
2018,05,16,08,30,00,995.53867
2018,05,16,09,00,00,995.404
2018,05,16,09,30,00,995.33867
2018,05,16,10,00,00,995.225
2018,05,16,10,30,00,995.16433
2018,05,16,11,00,00,995.148
2018,05,16,11,30,00,994.97867
2018,05,16,12,00,00,994.883
2018,05,16,12,30,00,994.713
2018,05,16,13,00,00,994.44067
2018,05,16,13,30,00,994.22333
2018,05,16,14,00,00,993.968
2018,05,16,14,30,00,994.04267
2018,05,16,15,00,00,994.06067
2018,05,16,15,30,00,994.07767
2018,05,16,16,00,00,994.00933
2018,05,16,16,30,00,993.88533
2018,05,16,17,00,00,993.72
2018,05,16,17,30,00,993.73933
2018,05,16,18,00,00,993.994
2018,05,16,18,30,00,994.021
2018,05,16,19,00,00,994.02867
2018,05,16,19,30,00,994.02733
2018,05,16,20,00,00,994.10567
2018,05,16,20,30,00,994.218
2018,05,16,21,00,00,994.228
2018,05,16,21,30,00,994.40467
2018,05,16,22,00,00,994.49533
2018,05,16,22,30,00,994.502
2018,05,16,23,00,00,994.66367
2018,05,16,23,30,00,994.67833
2018,05,17,00,00,00,994.57133
2018,05,17,00,30,00,994.476
2018,05,17,01,00,00,994.42
2018,05,17,01,30,00,994.37933
2018,05,17,02,00,00,994.21233
2018,05,17,02,30,00,994.22167
2018,05,17,03,00,00,994.197
2018,05,17,03,30,00,994.049
2018,05,17,04,00,00,993.90767
2018,05,17,04,30,00,993.89
2018,05,17,05,00,00,994.03033
2018,05,17,05,30,00,993.961
2018,05,17,06,00,00,994.014
2018,05,17,06,30,00,994.104
2018,05,17,07,00,00,994.16533
2018,05,17,07,30,00,994.10167
2018,05,17,08,00,00,994.18133
2018,05,17,08,30,00,994.17833
2018,05,17,09,00,00,994.072
2018,05,17,09,30,00,993.96067
2018,05,17,10,00,00,993.92933
2018,05,17,10,30,00,993.80867
2018,05,17,11,00,00,993.733
2018,05,17,11,30,00,993.50367
2018,05,17,12,00,00,993.32767
2018,05,17,12,30,00,993.10067
2018,05,17,13,00,00,992.91333
2018,05,17,13,30,00,992.75333
2018,05,17,14,00,00,992.596
2018,05,17,14,30,00,992.38633
2018,05,17,15,00,00,992.19833
2018,05,17,15,30,00,992.08067
2018,05,17,16,00,00,991.94367
2018,05,17,16,30,00,991.91267
2018,05,17,17,00,00,991.97233
2018,05,17,17,30,00,992.107
2018,05,17,18,00,00,992.143
2018,05,17,18,30,00,992.326
2018,05,17,19,00,00,992.445
2018,05,17,19,30,00,992.37233
2018,05,17,20,00,00,992.573
2018,05,17,20,30,00,992.77733
2018,05,17,21,00,00,992.89467
2018,05,17,21,30,00,992.90333
2018,05,17,22,00,00,993.059
2018,05,17,22,30,00,993.114
2018,05,17,23,00,00,993.12567
2018,05,17,23,30,00,993.00933
2018,05,18,00,00,00,993.007
2018,05,18,00,30,00,992.88367
2018,05,18,01,00,00,993.01967
2018,05,18,01,30,00,993.118
2018,05,18,02,00,00,993.186
2018,05,18,02,30,00,993.21333
2018,05,18,03,00,00,993.171
2018,05,18,03,30,00,993.18833
2018,05,18,04,00,00,993.184
2018,05,18,04,30,00,993.44
2018,05,18,05,00,00,993.811
2018,05,18,05,30,00,993.856
2018,05,18,06,00,00,993.87367
2018,05,18,06,30,00,993.987
2018,05,18,07,00,00,993.94467
2018,05,18,07,30,00,994.03967
2018,05,18,08,00,00,993.97133
2018,05,18,08,30,00,994.098
2018,05,18,09,00,00,994.14933
2018,05,18,09,30,00,994.36767
2018,05,18,10,00,00,994.50833
2018,05,18,10,30,00,994.53167
2018,05,18,11,00,00,994.51867
2018,05,18,11,30,00,994.457
2018,05,18,12,00,00,994.44767
2018,05,18,12,30,00,994.35267
2018,05,18,13,00,00,994.27933
2018,05,18,13,30,00,994.259
2018,05,18,14,00,00,994.20867
2018,05,18,14,30,00,994.109
2018,05,18,15,00,00,994.03667
2018,05,18,15,30,00,994.10467
2018,05,18,16,00,00,994.07233
2018,05,18,16,30,00,994.09467
2018,05,18,17,00,00,994.255
2018,05,18,17,30,00,994.408
2018,05,18,18,00,00,994.65867
2018,05,18,18,30,00,994.89133
2018,05,18,19,00,00,995.15433
2018,05,18,19,30,00,995.50633
2018,05,18,20,00,00,995.84333
2018,05,18,20,30,00,996.22633
2018,05,18,21,00,00,996.531
2018,05,18,21,30,00,996.793
2018,05,18,22,00,00,997.011
2018,05,18,22,30,00,997.18833
2018,05,18,23,00,00,997.434
2018,05,18,23,30,00,997.54767
2018,05,19,00,00,00,997.74833
2018,05,19,00,30,00,997.88367
2018,05,19,01,00,00,997.983
2018,05,19,01,30,00,998.03767
2018,05,19,02,00,00,998.25133
2018,05,19,02,30,00,998.418
2018,05,19,03,00,00,998.42633
2018,05,19,03,30,00,998.55567
2018,05,19,04,00,00,998.72233
2018,05,19,04,30,00,998.94767
2018,05,19,05,00,00,999.16633
2018,05,19,05,30,00,999.19667
2018,05,19,06,00,00,999.29533
2018,05,19,06,30,00,999.42267
2018,05,19,07,00,00,999.55167
2018,05,19,07,30,00,999.728
2018,05,19,08,00,00,999.878
2018,05,19,08,30,00,999.88433
2018,05,19,09,00,00,999.87733
2018,05,19,09,30,00,999.98267
2018,05,19,10,00,00,1000.03733
2018,05,19,10,30,00,999.97467
2018,05,19,11,00,00,999.891
2018,05,19,11,30,00,999.747
2018,05,19,12,00,00,999.60733
2018,05,19,12,30,00,999.48667
2018,05,19,13,00,00,999.43133
2018,05,19,13,30,00,999.29067
2018,05,19,14,00,00,999.32533
2018,05,19,14,30,00,999.14633
2018,05,19,15,00,00,999.029
2018,05,19,15,30,00,999.04733
2018,05,19,16,00,00,999.138
2018,05,19,16,30,00,999.15567
2018,05,19,17,00,00,999.12433
2018,05,19,17,30,00,999.27233
2018,05,19,18,00,00,999.39533
2018,05,19,18,30,00,999.38367
2018,05,19,19,00,00,999.48933
2018,05,19,19,30,00,999.62167
2018,05,19,20,00,00,999.90233
2018,05,19,20,30,00,1000.20333
2018,05,19,21,00,00,1000.48633
2018,05,19,21,30,00,1000.68567
2018,05,19,22,00,00,1000.90633
2018,05,19,22,30,00,1001.13467
2018,05,19,23,00,00,1001.32233
2018,05,19,23,30,00,1001.73467
2018,05,20,00,00,00,1001.98067
2018,05,20,00,30,00,1002.033
2018,05,20,01,00,00,1002.297
2018,05,20,01,30,00,1002.43367
2018,05,20,02,00,00,1002.65167
2018,05,20,02,30,00,1002.47533
2018,05,20,03,00,00,1002.57533
2018,05,20,03,30,00,1002.808
2018,05,20,04,00,00,1003.04267
2018,05,20,04,30,00,1003.13067
2018,05,20,05,00,00,1003.408
2018,05,20,05,30,00,1003.76733
2018,05,20,06,00,00,1003.90833
2018,05,20,06,30,00,1004.148
2018,05,20,07,00,00,1004.334
2018,05,20,07,30,00,1004.524
2018,05,20,08,00,00,1004.84633
2018,05,20,08,30,00,1004.87767
2018,05,20,09,00,00,1004.905
2018,05,20,09,30,00,1005.067
2018,05,20,10,00,00,1005.18367
2018,05,20,10,30,00,1005.20167
2018,05,20,11,00,00,1005.06
2018,05,20,11,30,00,1004.97867
2018,05,20,12,00,00,1004.79733
2018,05,20,12,30,00,1004.66833
2018,05,20,13,00,00,1004.50667
2018,05,20,13,30,00,1004.353
2018,05,20,14,00,00,1004.24867
2018,05,20,14,30,00,1004.05667
2018,05,20,15,00,00,1003.84067
2018,05,20,15,30,00,1003.776
2018,05,20,16,00,00,1003.70567
2018,05,20,16,30,00,1003.70633
2018,05,20,17,00,00,1003.577
2018,05,20,17,30,00,1003.53433
2018,05,20,18,00,00,1003.57567
2018,05,20,18,30,00,1003.49933
2018,05,20,19,00,00,1003.42967
2018,05,20,19,30,00,1003.54367
2018,05,20,20,00,00,1003.791
2018,05,20,20,30,00,1003.96633
2018,05,20,21,00,00,1004.2
2018,05,20,21,30,00,1004.376
2018,05,20,22,00,00,1004.48333
2018,05,20,22,30,00,1004.56667
2018,05,20,23,00,00,1004.685
2018,05,20,23,30,00,1004.74633
2018,05,21,00,00,00,1004.71567
2018,05,21,00,30,00,1004.683
2018,05,21,01,00,00,1004.79967
2018,05,21,01,30,00,1004.72633
2018,05,21,02,00,00,1004.72533
2018,05,21,02,30,00,1004.67567
2018,05,21,03,00,00,1004.64967
2018,05,21,03,30,00,1004.667
2018,05,21,04,00,00,1004.67867
2018,05,21,04,30,00,1004.82667
2018,05,21,05,00,00,1005.05
2018,05,21,05,30,00,1005.25367
2018,05,21,06,00,00,1005.373
2018,05,21,06,30,00,1005.55767
2018,05,21,07,00,00,1005.544
2018,05,21,07,30,00,1005.63267
2018,05,21,08,00,00,1005.647
2018,05,21,08,30,00,1005.716
2018,05,21,09,00,00,1005.774
2018,05,21,09,30,00,1005.82333
2018,05,21,10,00,00,1005.96267
2018,05,21,10,30,00,1006.05567
2018,05,21,11,00,00,1006.04867
2018,05,21,11,30,00,1005.99967
2018,05,21,12,00,00,1005.906
2018,05,21,12,30,00,1005.86867
2018,05,21,13,00,00,1005.68933
2018,05,21,13,30,00,1005.492
2018,05,21,14,00,00,1005.423
2018,05,21,14,30,00,1005.15567
2018,05,21,15,00,00,1004.96233
2018,05,21,15,30,00,1004.96633
2018,05,21,16,00,00,1004.89133
2018,05,21,16,30,00,1004.72367
2018,05,21,17,00,00,1004.685
2018,05,21,17,30,00,1004.61533
2018,05,21,18,00,00,1004.64167
2018,05,21,18,30,00,1004.61667
2018,05,21,19,00,00,1004.55267
2018,05,21,19,30,00,1004.69867
2018,05,21,20,00,00,1004.96433
2018,05,21,20,30,00,1005.14267
2018,05,21,21,00,00,1005.27633
2018,05,21,21,30,00,1005.44567
2018,05,21,22,00,00,1005.52233
2018,05,21,22,30,00,1005.467
2018,05,21,23,00,00,1005.54133
2018,05,21,23,30,00,1005.61867
2018,05,22,00,00,00,1005.709
2018,05,22,00,30,00,1005.851
2018,05,22,01,00,00,1005.91333
2018,05,22,01,30,00,1005.80933
2018,05,22,02,00,00,1005.69067
2018,05,22,02,30,00,1005.515
2018,05,22,03,00,00,1005.48233
2018,05,22,03,30,00,1005.436
2018,05,22,04,00,00,1005.38533
2018,05,22,04,30,00,1005.291
2018,05,22,05,00,00,1005.24567
2018,05,22,05,30,00,1005.14767
2018,05,22,06,00,00,1005.18633
2018,05,22,06,30,00,1005.13
2018,05,22,07,00,00,1004.98533
2018,05,22,07,30,00,1004.842
2018,05,22,08,00,00,1004.62567
2018,05,22,08,30,00,1004.33133
2018,05,22,09,00,00,1004.145
2018,05,22,09,30,00,1004.08233
2018,05,22,10,00,00,1003.88533
2018,05,22,10,30,00,1003.638
2018,05,22,11,00,00,1003.27367
2018,05,22,11,30,00,1002.84833
2018,05,22,12,00,00,1002.429
2018,05,22,12,30,00,1002.015
2018,05,22,13,00,00,1001.61233
2018,05,22,13,30,00,1001.24667
2018,05,22,14,00,00,1000.83567
2018,05,22,14,30,00,1000.53233
2018,05,22,15,00,00,1000.215
2018,05,22,15,30,00,999.91633
2018,05,22,16,00,00,999.589
2018,05,22,16,30,00,999.35167
2018,05,22,17,00,00,999.07767
2018,05,22,17,30,00,998.73567
2018,05,22,18,00,00,998.456
2018,05,22,18,30,00,998.21433
2018,05,22,19,00,00,998.01467
2018,05,22,19,30,00,997.83
2018,05,22,20,00,00,997.70667
2018,05,22,20,30,00,997.55467
2018,05,22,21,00,00,997.51167
2018,05,22,21,30,00,997.31633
2018,05,22,22,00,00,997.11733
2018,05,22,22,30,00,997.00733
2018,05,22,23,00,00,997.15533
2018,05,22,23,30,00,997.25767
2018,05,23,00,00,00,997.39867
2018,05,23,00,30,00,997.446
2018,05,23,01,00,00,997.502
2018,05,23,01,30,00,997.54033
2018,05,23,02,00,00,997.58967
2018,05,23,02,30,00,997.53367
2018,05,23,03,00,00,997.46133
2018,05,23,03,30,00,997.58
2018,05,23,04,00,00,997.44967
2018,05,23,04,30,00,997.772
2018,05,23,05,00,00,998.04333
2018,05,23,05,30,00,998.341
2018,05,23,06,00,00,998.42367
2018,05,23,06,30,00,998.44167
2018,05,23,07,00,00,998.38733
2018,05,23,07,30,00,998.71633
2018,05,23,08,00,00,999.286
2018,05,23,08,30,00,999.43367
2018,05,23,09,00,00,999.58133
2018,05,23,09,30,00,999.949
2018,05,23,10,00,00,1000.28533
2018,05,23,10,30,00,1000.68967
2018,05,23,11,00,00,1000.96167
2018,05,23,11,30,00,1001.15567
2018,05,23,12,00,00,1001.42867
2018,05,23,12,30,00,1001.699
2018,05,23,13,00,00,1001.91067
2018,05,23,13,30,00,1002.18567
2018,05,23,14,00,00,1002.426
2018,05,23,14,30,00,1002.49133
2018,05,23,15,00,00,1002.664
2018,05,23,15,30,00,1002.83167
2018,05,23,16,00,00,1003.07333
2018,05,23,16,30,00,1003.369
2018,05,23,17,00,00,1003.59567
2018,05,23,17,30,00,1003.743
2018,05,23,18,00,00,1003.93667
2018,05,23,18,30,00,1004.21033
2018,05,23,19,00,00,1004.43567
2018,05,23,19,30,00,1004.787
2018,05,23,20,00,00,1005.14233
2018,05,23,20,30,00,1005.69867
2018,05,23,21,00,00,1006.077
2018,05,23,21,30,00,1006.43933
2018,05,23,22,00,00,1006.71567
2018,05,23,22,30,00,1006.85
2018,05,23,23,00,00,1007.11233
2018,05,23,23,30,00,1007.45467
2018,05,24,00,00,00,1007.694
2018,05,24,00,30,00,1007.76733
2018,05,24,01,00,00,1007.92
2018,05,24,01,30,00,1008.101
2018,05,24,02,00,00,1008.22967
2018,05,24,02,30,00,1008.40133
2018,05,24,03,00,00,1008.74567
2018,05,24,03,30,00,1009.069
2018,05,24,04,00,00,1009.323
2018,05,24,04,30,00,1009.31333
2018,05,24,05,00,00,1009.403
2018,05,24,05,30,00,1009.47167
2018,05,24,06,00,00,1009.69333
2018,05,24,06,30,00,1009.905
2018,05,24,07,00,00,1010.08133
2018,05,24,07,30,00,1010.14467
2018,05,24,08,00,00,1010.32867
2018,05,24,08,30,00,1010.435
2018,05,24,09,00,00,1010.60867
2018,05,24,09,30,00,1010.69833
2018,05,24,10,00,00,1010.71333
2018,05,24,10,30,00,1010.76467
2018,05,24,11,00,00,1010.77867
2018,05,24,11,30,00,1010.56633
2018,05,24,12,00,00,1010.533
2018,05,24,12,30,00,1010.41433
2018,05,24,13,00,00,1010.232
2018,05,24,13,30,00,1009.96067
2018,05,24,14,00,00,1009.86467
2018,05,24,14,30,00,1009.66167
2018,05,24,15,00,00,1009.53967
2018,05,24,15,30,00,1009.402
2018,05,24,16,00,00,1009.12733
2018,05,24,16,30,00,1008.92967
2018,05,24,17,00,00,1008.84233
2018,05,24,17,30,00,1008.677
2018,05,24,18,00,00,1008.57767
2018,05,24,18,30,00,1008.53367
2018,05,24,19,00,00,1008.47033
2018,05,24,19,30,00,1008.372
2018,05,24,20,00,00,1008.427
2018,05,24,20,30,00,1008.53667
2018,05,24,21,00,00,1008.7
2018,05,24,21,30,00,1008.76467
2018,05,24,22,00,00,1008.87367
2018,05,24,22,30,00,1008.92333
2018,05,24,23,00,00,1009.02867
2018,05,24,23,30,00,1009.164
2018,05,25,00,00,00,1009.08233
2018,05,25,00,30,00,1009.12233
2018,05,25,01,00,00,1009.191
2018,05,25,01,30,00,1009.22633
2018,05,25,02,00,00,1009.31
2018,05,25,02,30,00,1009.33933
2018,05,25,03,00,00,1009.45333
2018,05,25,03,30,00,1009.45733
2018,05,25,04,00,00,1009.48933
2018,05,25,04,30,00,1009.59133
2018,05,25,05,00,00,1009.68033
2018,05,25,05,30,00,1009.77333
2018,05,25,06,00,00,1009.904
2018,05,25,06,30,00,1009.86267
2018,05,25,07,00,00,1009.89533
2018,05,25,07,30,00,1009.92667
2018,05,25,08,00,00,1009.97033
2018,05,25,08,30,00,1009.95733
2018,05,25,09,00,00,1009.793
2018,05,25,09,30,00,1009.711
2018,05,25,10,00,00,1009.70667
2018,05,25,10,30,00,1009.69767
2018,05,25,11,00,00,1009.57333
2018,05,25,11,30,00,1009.53967
2018,05,25,12,00,00,1009.46467
2018,05,25,12,30,00,1009.31567
2018,05,25,13,00,00,1009.151
2018,05,25,13,30,00,1008.98867
2018,05,25,14,00,00,1008.858
2018,05,25,14,30,00,1008.716
2018,05,25,15,00,00,1008.51167
2018,05,25,15,30,00,1008.33633
2018,05,25,16,00,00,1008.19833
2018,05,25,16,30,00,1008.023
2018,05,25,17,00,00,1007.94033
2018,05,25,17,30,00,1007.86467
2018,05,25,18,00,00,1007.67733
2018,05,25,18,30,00,1007.63267
2018,05,25,19,00,00,1007.68033
2018,05,25,19,30,00,1007.66833
2018,05,25,20,00,00,1007.80667
2018,05,25,20,30,00,1008.011
2018,05,25,21,00,00,1008.14433
2018,05,25,21,30,00,1008.269
2018,05,25,22,00,00,1008.41067
2018,05,25,22,30,00,1008.473
2018,05,25,23,00,00,1008.713
2018,05,25,23,30,00,1008.97167
2018,05,26,00,00,00,1009.01467
2018,05,26,00,30,00,1009.029
2018,05,26,01,00,00,1009.28467
2018,05,26,01,30,00,1009.54733
2018,05,26,02,00,00,1009.57533
2018,05,26,02,30,00,1009.51633
2018,05,26,03,00,00,1009.532
2018,05,26,03,30,00,1009.566
2018,05,26,04,00,00,1009.519
2018,05,26,04,30,00,1009.60133
2018,05,26,05,00,00,1009.69433
2018,05,26,05,30,00,1009.65733
2018,05,26,06,00,00,1009.60333
2018,05,26,06,30,00,1009.602
2018,05,26,07,00,00,1009.53433
2018,05,26,07,30,00,1009.368
2018,05,26,08,00,00,1009.33933
2018,05,26,08,30,00,1009.23
2018,05,26,09,00,00,1009.153
2018,05,26,09,30,00,1009.17033
2018,05,26,10,00,00,1009.18433
2018,05,26,10,30,00,1009.10733
2018,05,26,11,00,00,1008.91733
2018,05,26,11,30,00,1008.69533
2018,05,26,12,00,00,1008.46867
2018,05,26,12,30,00,1008.295
2018,05,26,13,00,00,1008.00133
2018,05,26,13,30,00,1007.80567
2018,05,26,14,00,00,1007.654
2018,05,26,14,30,00,1007.36667
2018,05,26,15,00,00,1007.123
2018,05,26,15,30,00,1006.95833
2018,05,26,16,00,00,1006.63533
2018,05,26,16,30,00,1006.419
2018,05,26,17,00,00,1006.302
2018,05,26,17,30,00,1006.31067
2018,05,26,18,00,00,1006.26133
2018,05,26,18,30,00,1006.30167
2018,05,26,19,00,00,1006.13167
2018,05,26,19,30,00,1006.01067
2018,05,26,20,00,00,1006.16533
2018,05,26,20,30,00,1006.20933
2018,05,26,21,00,00,1006.10567
2018,05,26,21,30,00,1006.28133
2018,05,26,22,00,00,1006.57167
2018,05,26,22,30,00,1006.857
2018,05,26,23,00,00,1007.192
2018,05,26,23,30,00,1007.633
2018,05,27,00,00,00,1007.81033
2018,05,27,00,30,00,1007.66933
2018,05,27,01,00,00,1007.882
2018,05,27,01,30,00,1007.95633
2018,05,27,02,00,00,1008.05767
2018,05,27,02,30,00,1008.13767
2018,05,27,03,00,00,1008.16167
2018,05,27,03,30,00,1008.208
2018,05,27,04,00,00,1008.31967
2018,05,27,04,30,00,1008.48133
2018,05,27,05,00,00,1008.63233
2018,05,27,05,30,00,1008.71867
2018,05,27,06,00,00,1008.817
2018,05,27,06,30,00,1008.968
2018,05,27,07,00,00,1009.145
2018,05,27,07,30,00,1009.253
2018,05,27,08,00,00,1009.50767
2018,05,27,08,30,00,1009.697
2018,05,27,09,00,00,1009.78067
2018,05,27,09,30,00,1009.968
2018,05,27,10,00,00,1010.26033
2018,05,27,10,30,00,1010.42067
2018,05,27,11,00,00,1010.53033
2018,05,27,11,30,00,1010.55567
2018,05,27,12,00,00,1010.54367
2018,05,27,12,30,00,1010.38567
2018,05,27,13,00,00,1010.34
2018,05,27,13,30,00,1010.265
2018,05,27,14,00,00,1010.218
2018,05,27,14,30,00,1010.23367
