Year,Month,Day,Hour,Minute,Second,HYY_META.Pamb0
2022,06,14,00,30,00,987.57167
2022,06,14,01,00,00,987.61733
2022,06,14,01,30,00,987.75167
2022,06,14,02,00,00,987.74367
2022,06,14,02,30,00,987.88533
2022,06,14,03,00,00,988.089
2022,06,14,03,30,00,988.26567
2022,06,14,04,00,00,988.372
2022,06,14,04,30,00,988.39333
2022,06,14,05,00,00,988.534
2022,06,14,05,30,00,988.65433
2022,06,14,06,00,00,988.677
2022,06,14,06,30,00,988.63867
2022,06,14,07,00,00,988.68833
2022,06,14,07,30,00,988.83133
2022,06,14,08,00,00,989.04933
2022,06,14,08,30,00,989.14167
2022,06,14,09,00,00,989.11133
2022,06,14,09,30,00,989.245
2022,06,14,10,00,00,989.302
2022,06,14,10,30,00,989.41
2022,06,14,11,00,00,989.265
2022,06,14,11,30,00,989.053
2022,06,14,12,00,00,988.913
2022,06,14,12,30,00,988.97133
2022,06,14,13,00,00,988.936
2022,06,14,13,30,00,988.77
2022,06,14,14,00,00,989.013
2022,06,14,14,30,00,989.14667
2022,06,14,15,00,00,989.20433
2022,06,14,15,30,00,989.458
2022,06,14,16,00,00,989.515
2022,06,14,16,30,00,989.355
2022,06,14,17,00,00,989.23333
2022,06,14,17,30,00,989.08467
2022,06,14,18,00,00,989.01633
2022,06,14,18,30,00,989.204
2022,06,14,19,00,00,989.216
2022,06,14,19,30,00,989.29233
2022,06,14,20,00,00,989.44433
2022,06,14,20,30,00,989.573
2022,06,14,21,00,00,989.46967
2022,06,14,21,30,00,989.43333
2022,06,14,22,00,00,989.30967
2022,06,14,22,30,00,989.28067
2022,06,14,23,00,00,989.365
2022,06,14,23,30,00,989.38333
2022,06,15,00,00,00,989.43333
2022,06,15,00,30,00,989.46233
2022,06,15,01,00,00,989.38933
2022,06,15,01,30,00,989.34333
2022,06,15,02,00,00,989.29433
2022,06,15,02,30,00,989.14333
2022,06,15,03,00,00,988.962
2022,06,15,03,30,00,988.811
2022,06,15,04,00,00,988.85
2022,06,15,04,30,00,988.948
2022,06,15,05,00,00,988.96367
2022,06,15,05,30,00,988.925
2022,06,15,06,00,00,988.99767
2022,06,15,06,30,00,988.94833
2022,06,15,07,00,00,988.84733
2022,06,15,07,30,00,988.85033
2022,06,15,08,00,00,988.88333
2022,06,15,08,30,00,988.88067
2022,06,15,09,00,00,988.75733
2022,06,15,09,30,00,988.75233
2022,06,15,10,00,00,988.805
2022,06,15,10,30,00,988.89133
2022,06,15,11,00,00,988.87733
2022,06,15,11,30,00,988.899
2022,06,15,12,00,00,988.85833
2022,06,15,12,30,00,988.91667
2022,06,15,13,00,00,988.845
2022,06,15,13,30,00,988.74033
2022,06,15,14,00,00,988.85867
2022,06,15,14,30,00,988.96867
2022,06,15,15,00,00,989.04167
2022,06,15,15,30,00,989.123
2022,06,15,16,00,00,989.07967
2022,06,15,16,30,00,989.08367
2022,06,15,17,00,00,989.22733
2022,06,15,17,30,00,989.29133
