Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2018,01,08,18,00,00,-2.80006
2018,01,08,18,30,00,-1.90587
2018,01,08,19,00,00,-0.02624
2018,01,08,19,30,00,-4.68249
2018,01,08,20,00,00,-2.98481
2018,01,08,20,30,00,-3.05663
2018,01,08,21,00,00,-1.67168
2018,01,08,21,30,00,-0.81117
2018,01,08,22,00,00,-0.92484
2018,01,08,22,30,00,0.21518
2018,01,08,23,00,00,-3.68556
2018,01,08,23,30,00,-1.54683
2018,01,09,00,00,00,-1.82703
2018,01,09,00,30,00,-1.43333
2018,01,09,01,00,00,-0.59228
2018,01,09,01,30,00,-0.99874
2018,01,09,02,00,00,-2.10377
2018,01,09,02,30,00,-2.0203
2018,01,09,03,00,00,-2.16075
2018,01,09,03,30,00,-2.07587
2018,01,09,04,00,00,-2.14717
2018,01,09,04,30,00,-0.60852
2018,01,09,05,00,00,-2.28171
2018,01,09,05,30,00,-2.81997
2018,01,09,06,00,00,-0.69867
2018,01,09,06,30,00,2.64098
2018,01,09,07,00,00,-1.36215
2018,01,09,07,30,00,-1.50505
2018,01,09,08,00,00,0.34062
2018,01,09,08,30,00,-2.14036
2018,01,09,09,00,00,-0.10853
2018,01,09,09,30,00,9.83607
2018,01,09,10,00,00,16.54431
2018,01,09,10,30,00,16.88215
2018,01,09,11,00,00,77.76898
2018,01,09,11,30,00,98.90336
2018,01,09,12,00,00,60.87198
2018,01,09,12,30,00,50.29268
2018,01,09,13,00,00,41.81147
2018,01,09,13,30,00,50.24503
2018,01,09,14,00,00,29.84719
2018,01,09,14,30,00,21.01319
2018,01,09,15,00,00,6.90068
2018,01,09,15,30,00,1.75228
2018,01,09,16,00,00,1.08179
2018,01,09,16,30,00,-2.3852
2018,01,09,17,00,00,-2.18301
2018,01,09,17,30,00,-2.5086
2018,01,09,18,00,00,-1.71822
2018,01,09,18,30,00,-2.33459
2018,01,09,19,00,00,-1.39722
2018,01,09,19,30,00,-3.12788
2018,01,09,20,00,00,-3.13087
2018,01,09,20,30,00,-2.20534
2018,01,09,21,00,00,-3.23738
2018,01,09,21,30,00,-3.04246
2018,01,09,22,00,00,-3.10685
2018,01,09,22,30,00,-2.61053
2018,01,09,23,00,00,-3.88049
2018,01,09,23,30,00,-3.55684
2018,01,10,00,00,00,-2.17861
2018,01,10,00,30,00,-2.86308
2018,01,10,01,00,00,-2.09111
2018,01,10,01,30,00,-0.00131
2018,01,10,02,00,00,-2.67058
2018,01,10,02,30,00,-5.90252
2018,01,10,03,00,00,-8.60082
2018,01,10,03,30,00,-7.40221
2018,01,10,04,00,00,-6.33526
2018,01,10,04,30,00,-8.44212
2018,01,10,05,00,00,-8.68628
2018,01,10,05,30,00,-5.64897
2018,01,10,06,00,00,-3.1839
2018,01,10,06,30,00,-7.17019
2018,01,10,07,00,00,-5.39366
2018,01,10,07,30,00,-5.1806
2018,01,10,08,00,00,-1.31305
2018,01,10,08,30,00,-6.23986
2018,01,10,09,00,00,-4.69198
2018,01,10,09,30,00,-0.37541
2018,01,10,10,00,00,16.69944
2018,01,10,10,30,00,31.23371
2018,01,10,11,00,00,41.97933
2018,01,10,11,30,00,43.54888
2018,01,10,12,00,00,54.09809
2018,01,10,12,30,00,58.22771
2018,01,10,13,00,00,51.02403
2018,01,10,13,30,00,41.98483
2018,01,10,14,00,00,31.47672
2018,01,10,14,30,00,12.19238
2018,01,10,15,00,00,6.54766
2018,01,10,15,30,00,3.15881
2018,01,10,16,00,00,-4.45235
2018,01,10,16,30,00,NaN
2018,01,10,17,00,00,-8.67337
2018,01,10,17,30,00,-7.10293
2018,01,10,18,00,00,-5.88254
2018,01,10,18,30,00,0.38599
2018,01,10,19,00,00,-2.37278
2018,01,10,19,30,00,0.44632
2018,01,10,20,00,00,-1.55407
2018,01,10,20,30,00,-4.29509
2018,01,10,21,00,00,1.53322
2018,01,10,21,30,00,-1.9451
2018,01,10,22,00,00,1.23446
2018,01,10,22,30,00,1.11555
2018,01,10,23,00,00,4.14607
2018,01,10,23,30,00,1.75442
2018,01,11,00,00,00,1.77413
