year,month,date,hour,minute,second,"Sulfuric acid concentrartion [molec cm-3], cf= 5e9",Air temperature [deg C] at 10m,Relative humidity [%] at 10m,SO2 corrected for instrumental drift [ppb] at 10m,Global radiation [W m-2],"CS [s-1] from DPS and OPC corrected for RH,T and factor of 1.5",Wind direction [deg] at 10m,Wind speed [m s-1] at 10m
2021,3,1,19,0,0,468556.281703059,-12.39,72.47,2.68793893129771,0,0.00661835859978213,57.6,3.04
2021,3,1,20,0,0,495668.282383122,-13.2,74.45,2.57034351145038,0,0.00705648015970828,41.62,1.54
2021,3,1,21,0,0,560243.133804761,-13.89,79.1,2.68374045801527,0,0.00764543153214065,21.26,1.32
2021,3,1,22,0,0,350126.138073392,-14.47,82.37,3.04854961832061,0,0.00732653549199774,26.78,1.27
2021,3,1,23,0,0,517379.376105964,-14.9,79.79,3.18213740458015,0,0.00643784913256313,17.34,1.32
2021,3,2,0,0,0,740427.931305021,-15.79,82.05,2.85854961832061,0,0.00686600844034001,1.84,1.44
2021,3,2,1,0,0,622220.832156017,-17.2,85.78,2.47011450381679,0,0.00705018781927527,4.71,1.94
2021,3,2,2,0,0,424360.987381078,-18.03,86.37,2.6086641221374,0,0.00832611073106767,5.44,1.83
2021,3,2,3,0,0,321906.336466782,-18.54,82.66,2.51904580152672,0,0.00756003175638608,7.57,1.8
2021,3,2,4,0,0,275269.012490753,-19.08,76.07,2.22022900763359,0,0.00605333042623623,8.19,2.66
2021,3,2,5,0,0,253618.472925154,-19.69,77.63,1.89900763358779,0,0.00545693727716686,14.23,1.71
2021,3,2,6,0,0,248805.390583584,-20.35,79.84,1.83393129770992,0,0.00730649461718109,25.04,1.46
2021,3,2,7,0,0,188103.840628173,-20.71,76.88,1.70839694656489,0,0.00552175355219997,21.83,1.72
2021,3,2,8,0,0,341363.593179267,-21.25,77.33,1.74374045801527,8.7,0.00614783580161084,25.46,0.87
2021,3,2,9,0,0,1181177.79493332,-21.18,76.57,1.93870229007634,69.04,0.00660503783090226,7.35,1.49
2021,3,2,10,0,0,1507312.55416758,-20.93,72.98,1.82110687022901,191.36,0.0054577858439439,355.01,2.18
2021,3,2,11,0,0,1750289.81175274,-19.91,68.33,2.08503816793893,261.01,0.0051259633183162,339.91,3.09
2021,3,2,12,0,0,2245977.22990438,-18.23,69.55,2.50912213740458,237.84,0.00546846415293095,350.36,1.74
2021,3,2,13,0,0,2686875.23202971,-17.05,66.52,3.1412213740458,277.87,0.00621447841518552,7.06,1.59
2021,3,2,14,0,0,3664744.43580955,-16.16,66.49,2.74782442748092,339.68,0.00725682470829246,262.91,1.25
2021,3,2,15,0,0,4886237.43876815,-14.53,63.55,2.81339694656489,407.11,0.00610568625807969,319,0.76
2021,3,2,16,0,0,3416412.50997782,-13.8,60.33,2.78335877862595,325.36,0.00595871540997859,351.11,0.71
2021,3,2,17,0,0,1821368.932724,-13.33,57.9,2.52832061068702,121.35,0.00591648043033097,316.5,0.74
2021,3,2,18,0,0,466716.737719253,-14.33,61.68,2.30706106870229,31.68,0.00571935460046016,339.79,0.91
2021,3,2,19,0,0,855656.39892593,-15.53,67,2.19977099236641,0,0.006404669118925,129.45,0.56
2021,3,2,20,0,0,123154.595712549,-17.7,76.29,1.96900763358779,0,0.00619049347282389,110.06,0.43
2021,3,2,21,0,0,119662.90003329,-18.45,78.35,1.93015267175573,5.81,0.00636627629149018,142.65,0.58
2021,3,2,22,0,0,188240.574061638,-18.75,80.33,1.8806106870229,6.41,0.00629043298276852,114.56,0.39
2021,3,2,23,0,0,137189.708766527,-19.17,78.55,1.36515267175573,6.52,0.00638602299360406,296.23,0.01
2021,3,3,0,0,0,72808.6479284684,-18.81,79.66,1.08790076335878,6.25,0.00646580517611986,67.72,0.47
2021,3,3,1,0,0,76308.2698540529,-18.72,80.97,1.1074427480916,5.09,0.00592837533474768,83.22,0.63
2021,3,3,2,0,0,168025.089806179,-19.15,86.18,1.01946564885496,5.37,0.00757092752893619,96.33,0.31
2021,3,3,3,0,0,80052.7959654573,-19.67,87.21,1.03530534351145,5.83,0.00648179650725436,29.61,0.21
2021,3,3,4,0,0,62491.935750586,-19.87,87.15,0.889732824427481,6.91,0.00792639364027637,82.18,0.54
2021,3,3,5,0,0,54608.5084351944,-20.05,84.73,0.815496183206107,5.98,0.0078468272260537,325.54,0.58
2021,3,3,6,0,0,44778.7397206412,-19.59,83.74,0.806793893129771,6.05,0.00755159528334387,304.64,0.55
2021,3,3,7,0,0,37638.85160879,-19.55,84.28,0.816946564885496,0,0.00864047549183027,295.19,0.21
2021,3,3,8,0,0,166955.123859225,-19.98,83.99,0.775114503816794,11.28,0.0122204494968299,336.3,0.39
2021,3,3,9,0,0,341165.359714068,-19.62,81.27,0.837748091603053,52.86,0.0120239009641403,300.38,0.41
2021,3,3,10,0,0,986944.214673713,-17.78,72.73,1.03774809160305,159.29,0.00971157404150479,254.88,0.59
2021,3,3,11,0,0,3006251.64527446,-13.66,68.05,1.81965648854962,348.05,0.0085847401827258,193.71,1
2021,3,3,12,0,0,3667784.03986245,-11.52,67.16,2.64152671755725,436.38,0.0121639963494676,175.83,2.69
2021,3,3,13,0,0,5936824.01813567,-10.22,63.01,3.98725190839695,472.64,0.0120656700061218,176.66,2.44
2021,3,3,14,0,0,4083024.10505712,-10.12,65.42,6.3925572519084,305.49,0.017118689443109,198.74,2.73
2021,3,3,15,0,0,4311669.61789131,-9.32,64.09,3.67641221374046,352.46,0.0147679848843354,186.69,3.03
2021,3,3,16,0,0,2719509.35712084,-8.48,61.6,2.82519083969466,328.31,0.0116044456875729,179.83,1.86
2021,3,3,17,0,0,1014603.18546742,-8.22,61.02,3.31389312977099,205.41,0.012599237439428,182.35,3.05
2021,3,3,18,0,0,340439.65570163,-9.18,65.74,4.11332061068702,42.52,0.0154089786108455,168.81,1.55
2021,3,3,19,0,0,205571.413971484,-9.17,67.41,4.42496183206107,0,0.0154918420486484,168.54,1.31
2021,3,3,20,0,0,167605.958267814,-9.55,72.58,6.71641221374046,0,0.0185524192300604,166.95,1.7
2021,3,3,21,0,0,221824.629988987,-9.93,72.64,7.69362595419847,0,0.0222598261619358,191.25,2.49
2021,3,3,22,0,0,223095.17589747,-11,77,13.5191221374046,0,0.0245822906101596,188.56,2.8
2021,3,3,23,0,0,263291.240116814,-11.63,77.35,10.8656488549618,0,0.0195463122652443,180.15,3.27
2021,3,4,0,0,0,159757.037181407,-12.25,81.05,9.36030534351145,0,0.0207516407280574,179.68,3.27
2021,3,4,1,0,0,72814.9689166457,-12.07,88.53,5.09381679389313,0,0.0188442716082531,176.24,3.87
2021,3,4,2,0,0,152728.789544199,-12.17,92.26,5.46717557251908,0,0.0207896447057657,174.62,4.65
2021,3,4,3,0,0,116040.40992097,-12.11,93.12,5.47545801526717,0,0.0214991549926642,175.76,4.51
2021,3,4,4,0,0,124287.589642336,-12.12,91.62,7.565,0,0.0193859909438668,178.78,5.2
2021,3,4,5,0,0,134548.981804983,-12.09,89.56,7.31912213740458,0,0.0170505282595004,177.64,4.46
2021,3,4,6,0,0,156997.884914745,-11.93,87.9,8.44896946564886,0,0.0153901690183802,171.37,4.06
2021,3,4,7,0,0,143395.345730823,-11.6,85.14,7.77431297709924,5.04,0.0144782580562171,174.6,4.18
2021,3,4,8,0,0,394273.083657026,-11.28,83.7,6.13396946564885,9.92,0.0135575338918144,167.76,5.02
2021,3,4,9,0,0,1345406.05358779,-10.71,87.43,5.57412213740458,62.5,0.0133632713374072,170.22,5.05
2021,3,4,10,0,0,2509303.74022573,-9.8,85.87,5.05564885496183,127.26,0.0114670646456722,177.11,5.17
2021,3,4,11,0,0,4030601.41252354,-8.87,84.21,4.75572519083969,201.52,0.0106380867020405,174.17,5.3
2021,3,4,12,0,0,5957364.91959542,-7.74,80.92,4.18862595419847,302.94,0.00934334144557996,174.93,6.07
2021,3,4,13,0,0,5902101.40217096,-6.65,83.32,4.16652671755725,287.21,0.00854016548561736,179.7,5.35
2021,3,4,14,0,0,4562067.91568547,-5.82,84.51,3.2013358778626,278.25,0.00771411134775713,177.65,5.79
2021,3,4,15,0,0,3985937.80118972,-5.14,88.76,3.11198473282443,286.32,0.00895881077606181,178.3,5.01
2021,3,4,16,0,0,1952527.67298371,-4.62,91.61,3.2230534351145,124.58,0.00858818459728956,174.4,5.09
2021,3,4,17,0,0,904384.36018303,-4.3,100,2.12286259541985,105.43,0.0128880167743374,173.89,5.61
2021,3,4,18,0,0,276931.496046018,-3.95,97.96,1.63916030534351,34.53,0.00981913118759917,179.1,6.03
2021,3,4,19,0,0,137599.126901478,-3.8,97.55,1.75812977099237,6.8,0.00932197278126271,179.52,5.22
2021,3,4,20,0,0,120338.409033138,-3.66,98.89,1.87832061068702,6.11,0.0114517687212121,180.81,5.27
2021,3,4,21,0,0,65480.2715871483,-3.6,100,1.76072519083969,6,0.0118023075882038,178.34,4.79
2021,3,4,22,0,0,69352.3315931088,-3.39,100,1.81767175572519,6.06,0.0108638090553881,182.34,5.94
2021,3,4,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,5,0,0,0,86415.5390445376,-2.8,84.25,2.90160305343511,0,0.00574313615213669,179.97,4.91
2021,3,5,1,0,0,110921.373561723,-2.71,77.4,2.67435114503817,5.41,0.0045402371799845,179.92,5.11
2021,3,5,2,0,0,128992.269310402,-2.84,76.82,2.53019083969466,0,0.00553619173425984,180.8,5.14
2021,3,5,3,0,0,80922.8185971733,-3.13,75.29,2.49599236641221,0,0.00536555257535636,177.14,4.75
2021,3,5,4,0,0,75181.3740862417,-3.5,76.81,2.41137404580153,5.19,0.00569263329001873,170.92,4.91
2021,3,5,5,0,0,111802.273750072,-3.64,75.32,1.9886641221374,5.58,0.00513068999942637,177.55,4.81
2021,3,5,6,0,0,132985.715026734,-3.63,68.12,1.61526717557252,5.21,0.00396597571505,168.68,4.79
2021,3,5,7,0,0,125460.810522782,-3.74,63.66,1.79675572519084,0,0.00374556769493738,169.89,4.8
2021,3,5,8,0,0,523166.927450802,-3.9,62.62,2.07690839694656,13.96,0.00329720006760536,165.82,4.65
2021,3,5,9,0,0,2185853.95487025,-3.32,57.9,2.03545801526718,80.2,0.00313336291799898,168.55,4.59
2021,3,5,10,0,0,4307886.99304685,-3.53,57.6,1.74625954198473,108.85,0.00270685852715948,170.38,5.25
2021,3,5,11,0,0,5570980.720222,-2.82,58.5,2.05156488549618,223.09,0.00285925925621719,174.77,5.53
2021,3,5,12,0,0,5642920.15042156,-3.37,74.85,2.49026717557252,326.23,0.00285296061060064,179.86,5.68
2021,3,5,13,0,0,6263041.28672928,-3.42,84.11,2.68454198473282,297.95,0.00369944449071184,181,4.33
2021,3,5,14,0,0,3689868.02641302,-3.45,89.59,3.26832061068702,199.14,0.00570844936296605,184.84,5.4
2021,3,5,15,0,0,3132120.76434866,-2.89,81.21,2.69003816793893,231.63,0.00571250182511902,190.57,4.67
2021,3,5,16,0,0,1673075.31228289,-2.08,74.65,1.18480916030534,170.11,0.00560310165418198,190.4,4.55
2021,3,5,17,0,0,630354.988970794,-2.24,94.17,1.24229007633588,132.12,0.00635644190061734,199.65,4.93
2021,3,5,18,0,0,201492.803171277,-1.91,82.35,0.982824427480916,38.21,0.00444741000980097,211.38,4.92
2021,3,5,19,0,0,111025.547084864,-2.05,63.09,0.931335877862595,0,0.003813293866453,208.27,6.39
2021,3,5,20,0,0,97858.1920207944,-3.13,67.78,0.82,5.89,0.00369551657831539,181.56,4.16
2021,3,5,21,0,0,39735.1095671183,-3.54,83.35,0.902290076335878,5.5,0.00336247469028987,192.6,5.06
2021,3,5,22,0,0,107212.70882641,-3.92,97.35,1.38763358778626,5.96,0.00682620374340453,184.36,5.23
2021,3,5,23,0,0,72010.0842954707,-3.98,100,2.8543893129771,5.88,0.0113343866558813,184.12,4.92
2021,3,6,0,0,0,58504.1652811924,-3.85,100,2.98709923664122,5.93,0.0128417696901893,189.43,4.63
2021,3,6,1,0,0,26813.5499936761,-3.48,97.97,2.47530534351145,5.94,0.00923252133832347,199.75,3.75
2021,3,6,2,0,0,55942.5734536489,-3.36,100,2.28759541984733,5.93,0.00868799921520588,196.05,3.89
2021,3,6,3,0,0,56709.0683034621,-3.27,100,1.75664122137405,5.75,0.00841214410598101,191.04,3.78
2021,3,6,4,0,0,38604.05740852,-3.36,96.12,1.63072519083969,5.6,0.00574914860287958,195.56,4.77
2021,3,6,5,0,0,52606.1421624036,-3.85,100,2.51389312977099,5.78,0.00861603548866374,192.38,3.85
2021,3,6,6,0,0,35880.5345967994,-4.07,100,2.61908396946565,5.82,0.0100509992106359,190.98,3.84
2021,3,6,7,0,0,69988.4685673169,-4.02,100,3.42019083969466,5.74,0.0115019254596796,194.71,4.78
2021,3,6,8,0,0,313304.080918897,-4.3,100,4.11145038167939,9.56,0.013380226467191,185.94,5.08
2021,3,6,9,0,0,1301792.65397601,-4.6,100,3.75770992366412,42.7,0.0116772279156567,186.72,5.63
2021,3,6,10,0,0,1774384.87298787,-4.71,100,2.68973282442748,75.87,0.0107794927664188,184.07,5.98
2021,3,6,11,0,0,4561644.16391402,-4.17,82.33,3.53511450381679,249.3,0.00566799439596842,183.42,5.54
2021,3,6,12,0,0,5656391.14938676,-3.53,67.42,2.59202290076336,244.63,0.00297955665175148,181.76,6.36
2021,3,6,13,0,0,4155879.72383946,-3.2,63.28,2.25103053435114,292.76,0.00326942775185808,185.63,7.62
2021,3,6,14,0,0,2691143.30876619,-3.14,69,2.86022900763359,223.87,0.00500662469938025,197.62,6.5
2021,3,6,15,0,0,1886735.40833406,-3.26,82.98,2.18908396946565,150.37,0.00531134708164706,188.85,7.83
2021,3,6,16,0,0,1480249.92085993,-3.09,86.13,2.24290076335878,108.11,0.0110802776286357,188.21,6.15
2021,3,6,17,0,0,947115.11337664,-3.33,98.08,2.0718320610687,77.93,0.00912127334151731,185.95,5.89
2021,3,6,18,0,0,304982.186207781,-3.06,99.28,2.16812977099237,24.8,0.0115418540302922,187.7,6.41
2021,3,6,19,0,0,106064.17163217,-2.89,100,1.42732824427481,9.55,0.0101553685429065,188.33,5.32
2021,3,6,20,0,0,72481.9710740121,-2.4,90.54,1.45080152671756,6.04,0.00520793849479468,192.31,5.53
2021,3,6,21,0,0,91204.1923584184,-2.26,93.3,1.4418320610687,5.76,0.00554103682267331,190.29,4.6
2021,3,6,22,0,0,55529.7447135672,-2.38,100,1.39763358778626,5.98,0.00835376417401938,186.77,4.74
2021,3,6,23,0,0,38560.3470931528,-2.03,98.59,1.48732824427481,5.86,0.00731628108470622,197.37,4.73
2021,3,7,0,0,0,52135.8924743254,-2.07,100,1.43591603053435,0,0.00775376204896515,196.32,4.07
2021,3,7,1,0,0,18372.5774149934,-2.9,100,0.50030534351145,5.76,0.00286550929445255,246.99,7.2
2021,3,7,2,0,0,12137.8877793177,-2.71,100,0.521145038167939,0,0.00532937612243467,220.19,3.42
2021,3,7,3,0,0,-1260.37207337504,-3.15,70.05,0.463167938931298,0,0.00194617885334194,226.49,2.89
2021,3,7,4,0,0,-5538.22189885977,-3.98,68.95,0.596145038167939,0,0.00252094022031384,216.97,3.32
2021,3,7,5,0,0,40149.1297452594,-4.49,70.91,0.691335877862595,0,0.00298860680381929,230.03,3.58
2021,3,7,6,0,0,31068.9165416989,-5.29,67.06,0.824351145038168,0,0.00312737589408627,241.8,3.19
2021,3,7,7,0,0,34294.2166753346,-6.22,74.17,0.905648854961832,0,0.00365499681846605,219.11,2.88
2021,3,7,8,0,0,222010.257857619,-7,81.29,1.13576335877863,12.92,0.00386740843907029,212.74,2.91
2021,3,7,9,0,0,1426726.81249678,-8.22,84.49,1.60248091603053,62.35,0.00426484207332376,208.75,3.39
2021,3,7,10,0,0,3751589.10173923,-8.1,74.21,1.715,162.28,0.00421011465873263,220.12,3.54
2021,3,7,11,0,0,6278433.13850462,-7.65,66.65,1.67942748091603,408.07,0.00386528605146645,216.66,3.69
2021,3,7,12,0,0,8154080.71503043,-6.42,57.74,1.54751908396947,486.96,0.00315930372434023,231.69,3.24
2021,3,7,13,0,0,8468221.64021432,-5.25,50.19,1.24541984732824,523.26,0.00282301397362854,221.09,3.23
2021,3,7,14,0,0,8207764.4765377,-4.65,46.67,1.2993893129771,517.24,0.00282285248672592,222.89,3.97
2021,3,7,15,0,0,7134362.82239854,-4.02,43.57,1.2880534351145,469.44,0.00271691304331282,230.92,4.54
2021,3,7,16,0,0,5238815.79283625,-3.63,41.18,1.16687022900763,305.37,0.00260106296942228,223.65,3.57
2021,3,7,17,0,0,2710556.72783405,-3.15,37.91,1.03950381679389,234.86,0.00248148409864621,232.4,3.03
2021,3,7,18,0,0,934054.332901724,-3.68,40.79,1.05259541984733,54.43,0.00224805051783322,212.16,3.19
2021,3,7,19,0,0,324353.022733703,-4.73,43.82,0.917557251908397,5.07,0.0024288154921884,207.15,3.03
2021,3,7,20,0,0,199968.708329834,-6.14,49.28,0.901106870229008,0,0.00428704403882119,184.83,2.94
2021,3,7,21,0,0,178780.865098815,-7.22,56.28,0.893854961832061,0,0.00528519412345319,188.71,2.92
2021,3,7,22,0,0,171290.193975437,-8.18,59.72,0.86030534351145,0,0.00493696961920728,179.74,2.5
2021,3,7,23,0,0,181228.424480651,-8.92,62.29,0.913320610687023,0,0.00403637016462265,176.99,2.47
2021,3,8,0,0,0,143395.463965135,-9.2,62.26,0.796679389312977,0,0.00337240192635554,166.03,2.42
2021,3,8,1,0,0,130128.310047439,-9.43,63.64,1.90053435114504,5,0.00452411349360218,162.94,2.54
2021,3,8,2,0,0,151921.685755951,-9.18,65.12,3.36793893129771,5.76,0.00648226416002476,169.04,2.49
2021,3,8,3,0,0,236279.1201449,-8.39,61.72,3.39862595419847,5.61,0.00711592040792023,165.52,3.33
2021,3,8,4,0,0,237725.780607434,-7.96,55.57,5.31637404580153,0,0.00460322277243557,155.44,2.37
2021,3,8,5,0,0,103154.90726498,-8.17,54.29,1.40553435114504,6.75,0.00278031209994586,152.02,1.75
2021,3,8,6,0,0,87841.890490381,-6.8,50.45,0.827404580152671,6.18,0.00225812606772036,163.29,3.94
2021,3,8,7,0,0,66449.1835777881,-6.06,64.81,1.10541984732824,6.06,0.00319705221171036,150.93,3.44
2021,3,8,8,0,0,152537.304529687,-5.35,72.18,0.837595419847328,11.99,0.00365139946952127,166.27,4.28
2021,3,8,9,0,0,394150.62929038,-4.64,75.92,0.798358778625954,39.2,0.00417589278096316,165.6,5.31
2021,3,8,10,0,0,697558.134561405,-4.05,76.91,0.781068702290076,99.91,0.00517186944102004,170.86,5.08
2021,3,8,11,0,0,1128007.27947615,-3.26,79.09,0.915038167938931,126.53,0.00493150676144844,175.2,5.81
2021,3,8,12,0,0,2625771.73998579,-1.94,77.93,1.08343511450382,234.11,0.00516825161245759,171.56,5.34
2021,3,8,13,0,0,4013164.7256203,-1.01,72.48,1.36812977099237,283.81,0.0043972548539414,174.75,5.73
2021,3,8,14,0,0,3776269.73204315,-0.46,69.37,1.39164122137405,309.01,0.00602843398337406,177.71,5.82
2021,3,8,15,0,0,2512370.99291757,0.34,64.98,1.26091603053435,209.5,0.00482845210823757,179.92,5.88
2021,3,8,16,0,0,3266293.78832877,0.72,61.47,2.67580152671756,176.48,0.00544672485872994,171.36,5.27
2021,3,8,17,0,0,2104274.75394681,0.71,60.78,4.55545801526717,88.64,0.00685624743988099,178.58,5.26
2021,3,8,18,0,0,501477.370562498,0.89,59.25,2.75625954198473,36.78,0.00541345703720489,181.1,5.42
2021,3,8,19,0,0,112594.680103939,0.82,64.16,3.5931679389313,7.52,0.00686539164777423,196.54,5.58
2021,3,8,20,0,0,54169.0133104566,-0.02,79.25,2.19450381679389,5.64,0.00671311611579675,208,6.56
2021,3,8,21,0,0,56470.2349947765,-1.19,100,2.26213740458015,5.95,0.0118518491854626,202.94,5.34
2021,3,8,22,0,0,62667.4318482401,-1.39,100,2.22862595419847,6.08,0.0124075087567844,210.39,4.08
2021,3,8,23,0,0,40059.9537897506,-3.9,62.61,0.757251908396946,0,0.00325327940720894,260.98,6.44
2021,3,9,0,0,0,47742.6783618284,-6.1,68.68,0.574503816793893,0,0.00312438331716017,266.82,4.98
2021,3,9,1,0,0,32290.4361382825,-6.92,68.15,0.570648854961832,0,0.00279632814842633,260.95,3.69
2021,3,9,2,0,0,24092.9784922628,-7.84,69.85,0.536374045801526,0,0.00265480182894629,251.72,3.24
2021,3,9,3,0,0,33050.4303747148,-8.67,70.92,0.533091603053435,0,0.00253277552732993,229.28,2.33
2021,3,9,4,0,0,16358.5070822592,-9.17,71.89,0.543893129770992,0,0.00245672667147144,225.59,2.23
2021,3,9,5,0,0,15968.473690009,-8.89,71.18,0.530534351145038,0,0.00212272979579697,216.56,2.11
2021,3,9,6,0,0,26688.3489530301,-8.82,74.65,0.582824427480916,5.04,0.00275179359730294,211.04,3.15
2021,3,9,7,0,0,14785.4530041513,-9.06,75.57,0.549618320610687,0,0.00234612276154253,213.56,2.88
2021,3,9,8,0,0,138702.744152397,-9.23,83,0.636030534351145,16.79,0.00263301333449506,221.9,3.06
2021,3,9,9,0,0,750450.199120678,-9.48,81.99,0.745954198473282,74.01,0.00259671429457599,205.62,3.88
2021,3,9,10,0,0,2617100.83577782,-9.6,72.17,1.35209923664122,159.81,0.00372083087322504,214.7,4.76
2021,3,9,11,0,0,6260315.4219687,-9.52,70.38,1.79072519083969,417.42,0.00568715737601174,187.29,4.13
2021,3,9,12,0,0,8488796.30211741,-9.39,64.02,2.65896946564885,508.11,0.00596619355974433,193.91,4.43
2021,3,9,13,0,0,7174767.08814502,-8.67,57.48,2.02889312977099,525.37,0.00611764957671909,185.9,5.32
2021,3,9,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,9,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,10,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,11,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,12,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
