Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2022,04,20,01,00,00,110.81395
2022,04,20,01,30,00,98.95573
2022,04,20,02,00,00,113.50827
2022,04,20,02,30,00,127.84293
2022,04,20,03,00,00,141.03276
2022,04,20,03,30,00,134.12927
2022,04,20,04,00,00,140.48077
2022,04,20,04,30,00,150.6171
2022,04,20,05,00,00,160.9941
2022,04,20,05,30,00,156.11338
2022,04,20,06,00,00,194.11842
2022,04,20,06,30,00,148.55521
2022,04,20,07,00,00,125.27744
2022,04,20,07,30,00,121.84617
2022,04,20,08,00,00,119.35109
2022,04,20,08,30,00,120.10887
2022,04,20,09,00,00,122.9337
2022,04,20,09,30,00,125.79058
2022,04,20,10,00,00,133.73166
2022,04,20,10,30,00,158.9025
2022,04,20,11,00,00,143.09943
2022,04,20,11,30,00,145.52194
2022,04,20,12,00,00,144.79457
2022,04,20,12,30,00,144.92725
2022,04,20,13,00,00,126.00519
2022,04,20,13,30,00,124.41828
2022,04,20,14,00,00,98.37467
2022,04,20,14,30,00,111.58372
2022,04,20,15,00,00,113.87599
2022,04,20,15,30,00,123.56743
2022,04,20,16,00,00,130.12765
2022,04,20,16,30,00,124.2242
2022,04,20,17,00,00,107.96033
2022,04,20,17,30,00,118.62503
2022,04,20,18,00,00,108.57593
2022,04,20,18,30,00,98.42145
2022,04,20,19,00,00,92.6831
2022,04,20,19,30,00,82.23389
2022,04,20,20,00,00,90.51747
2022,04,20,20,30,00,90.43446
2022,04,20,21,00,00,81.12119
2022,04,20,21,30,00,90.10151
2022,04,20,22,00,00,93.53835
2022,04,20,22,30,00,86.1301
2022,04,20,23,00,00,90.14099
2022,04,20,23,30,00,98.51493
2022,04,21,00,00,00,95.78132
2022,04,21,00,30,00,87.55757
2022,04,21,01,00,00,93.30412
2022,04,21,01,30,00,96.53942
2022,04,21,02,00,00,91.14008
2022,04,21,02,30,00,93.07598
2022,04,21,03,00,00,95.11793
2022,04,21,03,30,00,91.66663
2022,04,21,04,00,00,89.65543
2022,04,21,04,30,00,94.10141
2022,04,21,05,00,00,95.13527
2022,04,21,05,30,00,83.66968
2022,04,21,06,00,00,82.69791
2022,04,21,06,30,00,89.74416
2022,04,21,07,00,00,97.52048
2022,04,21,07,30,00,107.53537
2022,04,21,08,00,00,121.04737
