Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2013,05,30,23,30,00,0.00017
2013,05,31,00,00,00,0.0002
2013,05,31,00,30,00,0.00018
2013,05,31,01,00,00,0.00016
2013,05,31,01,30,00,0.00028
2013,05,31,02,00,00,0.00053
2013,05,31,02,30,00,0.00136
2013,05,31,03,00,00,0.00347
2013,05,31,03,30,00,0.00753
2013,05,31,04,00,00,0.01401
2013,05,31,04,30,00,0.02563
2013,05,31,05,00,00,0.04521
2013,05,31,05,30,00,0.07209
2013,05,31,06,00,00,0.10634
2013,05,31,06,30,00,0.14883
2013,05,31,07,00,00,0.162
2013,05,31,07,30,00,0.26015
2013,05,31,08,00,00,0.37784
2013,05,31,08,30,00,0.37332
2013,05,31,09,00,00,0.4445
2013,05,31,09,30,00,0.40306
2013,05,31,10,00,00,0.61434
2013,05,31,10,30,00,0.77993
2013,05,31,11,00,00,0.8294
2013,05,31,11,30,00,0.78605
2013,05,31,12,00,00,0.78093
2013,05,31,12,30,00,0.59057
2013,05,31,13,00,00,0.83132
2013,05,31,13,30,00,0.50105
2013,05,31,14,00,00,0.40089
2013,05,31,14,30,00,0.30383
2013,05,31,15,00,00,0.0548
2013,05,31,15,30,00,0.15449
2013,05,31,16,00,00,0.19728
2013,05,31,16,30,00,0.12249
2013,05,31,17,00,00,0.11115
2013,05,31,17,30,00,0.1313
2013,05,31,18,00,00,0.09843
2013,05,31,18,30,00,0.07104
2013,05,31,19,00,00,0.04871
2013,05,31,19,30,00,0.03027
2013,05,31,20,00,00,0.01755
2013,05,31,20,30,00,0.00951
2013,05,31,21,00,00,0.00452
2013,05,31,21,30,00,0.00192
2013,05,31,22,00,00,0.00078
2013,05,31,22,30,00,0.00036
2013,05,31,23,00,00,0.00025
2013,05,31,23,30,00,0.00022
2013,06,01,00,00,00,0.00026
2013,06,01,00,30,00,0.00026
2013,06,01,01,00,00,0.00021
2013,06,01,01,30,00,0.00029
2013,06,01,02,00,00,0.00058
2013,06,01,02,30,00,0.0014
2013,06,01,03,00,00,0.00353
2013,06,01,03,30,00,0.00796
2013,06,01,04,00,00,0.01518
2013,06,01,04,30,00,0.02604
2013,06,01,05,00,00,0.04366
2013,06,01,05,30,00,0.06458
2013,06,01,06,00,00,0.09249
2013,06,01,06,30,00,0.11679
2013,06,01,07,00,00,0.1481
2013,06,01,07,30,00,0.16574
2013,06,01,08,00,00,0.15699
2013,06,01,08,30,00,0.15958
2013,06,01,09,00,00,0.20025
2013,06,01,09,30,00,0.34261
2013,06,01,10,00,00,0.38146
2013,06,01,10,30,00,0.34802
2013,06,01,11,00,00,0.21869
2013,06,01,11,30,00,0.16871
2013,06,01,12,00,00,0.21762
2013,06,01,12,30,00,0.42199
2013,06,01,13,00,00,0.51561
2013,06,01,13,30,00,0.64971
2013,06,01,14,00,00,0.57825
2013,06,01,14,30,00,0.4528
2013,06,01,15,00,00,0.33673
2013,06,01,15,30,00,0.4207
2013,06,01,16,00,00,0.32833
2013,06,01,16,30,00,0.25807
2013,06,01,17,00,00,0.14077
2013,06,01,17,30,00,0.09345
